domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length
miconic,s11-0.pddl,stepBackWalker, ,success,11984,1s_easy,21.0,1,0,502,125,3284, ,21,0.16,0.01,66,108026.0,True,True,True,51,12,12,100,1508,5713527,21,22,171,165
miconic,s11-1.pddl,stepBackWalker, ,success,11864,1s_easy,14.0,1,0,338,84,2250, ,14,0.14,0.01,66,108861.0,True,True,True,45,8,8,100,2037,7244877,21,22,160,156
miconic,s11-2.pddl,stepBackWalker, ,success,11456,1s_easy,19.0,1,0,146,36,1015, ,19,0.13,0.01,66,108319.0,True,True,True,42,9,9,100,1919,7158276,21,22,169,163
miconic,s11-3.pddl,stepBackWalker, ,success,11584,1s_easy,20.0,1,0,186,46,1141, ,20,0.15000000000000002,0.01,66,110338.0,True,True,True,42,10,10,100,1877,6960042,21,22,168,162
miconic,s11-4.pddl,stepBackWalker, ,success,11588,1s_easy,19.0,1,0,178,44,1201, ,19,0.16,0.01,66,126845.0,True,True,True,40,10,10,100,2175,7803524,21,22,162,158
miconic,s12-0.pddl,stepBackWalker, ,success,11864,1s_easy,28.0,1,0,222,55,1504, ,28,0.09999999999999999,0.01,72,105911.0,True,True,True,41,11,11,100,1625,7104050,23,24,181,176
miconic,s12-1.pddl,stepBackWalker, ,success,12260,1s_easy,34.0,1,0,294,73,1959, ,34,0.15000000000000002,0.01,72,105112.0,True,True,True,45,15,15,100,1215,5599051,23,24,191,184
miconic,s12-2.pddl,stepBackWalker, ,success,12532,1s_easy,22.0,1,0,382,95,2583, ,22,0.15000000000000002,0.01,72,108352.0,True,True,True,59,13,13,100,1501,6571672,23,24,181,175
miconic,s12-3.pddl,stepBackWalker, ,success,11740,1s_easy,22.0,1,0,282,70,2055, ,22,0.13,0.01,72,105128.0,True,True,True,36,7,7,100,1557,6844533,23,24,182,177
miconic,s12-4.pddl,stepBackWalker, ,success,12144,1s_easy,19.0,1,0,490,122,3393, ,19,0.12,0.01,72,114081.0,True,True,True,50,10,10,100,1539,6786959,23,24,183,178
miconic,s13-0.pddl,stepBackWalker, ,success,12252,1s_easy,21.0,1,0,146,36,1019, ,21,0.09999999999999999,0.01,78,103976.0,True,True,True,39,12,12,100,1245,6718332,25,26,207,199
miconic,s13-1.pddl,stepBackWalker, ,success,12380,1s_easy,26.0,1,0,450,112,3355, ,26,0.2,0.01,78,115438.0,True,True,True,50,10,10,100,1271,6485812,25,26,195,190
miconic,s13-2.pddl,stepBackWalker, ,success,12764,1s_easy,34.0,1,0,418,104,2956, ,34,0.15000000000000002,0.01,78,105030.0,True,True,True,39,12,12,100,1107,6031049,25,26,209,202
miconic,s13-3.pddl,stepBackWalker, ,success,12248,1s_easy,26.0,1,0,190,47,1387, ,26,0.09999999999999999,0.01,78,105319.0,True,True,True,36,9,9,100,1330,7053965,25,26,203,197
miconic,s13-4.pddl,stepBackWalker, ,success,12804,1s_easy,32.0,1,0,810,202,6665, ,32,0.1944157,0.0119995,78,109010.0,True,True,True,65,13,13,100,1060,5583534,25,26,201,192
miconic,s14-0.pddl,stepBackWalker, ,success,13308,1s_easy,30.0,1,0,546,136,4216, ,30,0.18111980000000003,0.01,84,100967.0,True,True,True,39,10,10,100,927,5585044,27,28,214,209
miconic,s14-1.pddl,stepBackWalker, ,success,12112,1s_easy,25.0,1,0,182,45,1392, ,25,0.11,0.01,84,101447.0,True,True,True,43,13,13,100,1042,6508130,27,28,222,214
miconic,s14-2.pddl,stepBackWalker, ,success,12516,1s_easy,27.0,1,0,374,93,2908, ,27,0.15059050000000002,0.01,84,105590.0,True,True,True,40,11,11,100,801,5291117,27,28,235,224
miconic,s14-3.pddl,stepBackWalker, ,success,12116,1s_easy,24.0,1,0,186,46,1445, ,24,0.17,0.01,84,99977.0,True,True,True,37,11,11,100,895,5447288,27,28,216,211
miconic,s14-4.pddl,stepBackWalker, ,success,12516,1s_easy,30.0,1,0,346,86,2750, ,30,0.15000000000000002,0.01,84,101222.0,True,True,True,47,13,13,100,1139,6978667,27,28,218,213
miconic,s15-0.pddl,stepBackWalker, ,success,12484,1s_easy,32.0,1,0,226,56,1832, ,32,0.11,0.01,90,97600.0,True,True,True,40,12,12,100,841,5964540,29,30,235,227
miconic,s15-1.pddl,stepBackWalker, ,success,13540,1s_easy,50.0,1,0,618,154,5026, ,50,0.1757984,0.0119995,90,99461.0,True,True,True,42,14,14,100,792,5753394,29,30,241,236
miconic,s15-2.pddl,stepBackWalker, ,success,12892,1s_easy,40.0,1,0,414,103,3392, ,40,0.11,0.01,90,100203.0,True,True,True,33,11,10,100,912,6637206,29,30,242,233
miconic,s15-3.pddl,stepBackWalker, ,success,13188,1s_easy,47.0,1,0,966,241,7684, ,47,0.1977855,0.0119996,90,105849.0,True,True,True,56,14,14,100,734,5386627,29,30,244,236
miconic,s15-4.pddl,stepBackWalker, ,success,12256,1s_easy,31.0,1,0,194,48,1817, ,31,0.16,0.01,90,108560.0,True,True,True,48,10,9,100,891,6297983,29,30,234,229
miconic,s16-0.pddl,stepBackWalker, ,success,13084,1s_easy,31.0,1,0,258,64,2190, ,31,0.13,0.01,96,105630.0,True,True,True,52,13,13,100,750,6233854,31,32,259,252
miconic,s16-1.pddl,stepBackWalker, ,success,13456,1s_easy,35.0,1,0,410,102,3581, ,35,0.14,0.01,96,104228.0,True,True,True,40,10,10,100,820,6868514,31,32,261,249
miconic,s16-2.pddl,stepBackWalker, ,success,13428,1s_easy,47.0,1,0,450,112,3876, ,47,0.14,0.01,96,98286.0,True,True,True,57,19,15,100,835,6965149,31,32,260,254
miconic,s16-3.pddl,stepBackWalker, ,success,13608,1s_easy,35.0,1,0,402,100,3499, ,35,0.18000000000000002,0.01,96,103730.0,True,True,True,60,15,15,100,737,6184667,31,32,261,250
miconic,s16-4.pddl,stepBackWalker, ,success,13304,1s_easy,48.0,1,0,522,130,4501, ,48,0.15199890000000002,0.01,96,102002.0,True,True,True,37,14,13,100,631,5352090,31,32,264,252
miconic,s17-0.pddl,stepBackWalker, ,success,16432,1s_easy,35.0,1,0,758,189,6676, ,35,0.3418776,0.0239987,102,103140.0,True,True,True,56,14,14,100,663,6308765,33,34,279,272
miconic,s17-1.pddl,stepBackWalker, ,success,17676,1s_easy,51.0,1,0,1086,271,9938, ,51,0.2379416,0.023999,102,101512.0,True,True,True,80,20,18,100,616,5809718,33,34,276,268
miconic,s17-2.pddl,stepBackWalker, ,success,17756,1s_easy,39.0,1,0,758,189,6517, ,39,0.1442077,0.0119994,102,102416.0,True,True,True,36,9,9,100,621,5901714,33,34,279,270
miconic,s17-3.pddl,stepBackWalker, ,success,17392,1s_easy,49.0,1,0,898,224,8140, ,49,0.1792088,0.0159996,102,101157.0,True,True,True,43,17,17,100,570,5653758,33,34,291,276
miconic,s17-4.pddl,stepBackWalker, ,success,17628,1s_easy,48.0,1,0,814,203,7314, ,48,0.1434364,0.0119988,102,99833.0,True,True,True,40,10,10,100,579,5436690,33,34,275,265
miconic,s18-0.pddl,stepBackWalker, ,success,16780,1s_easy,47.0,1,0,538,134,5092, ,47,0.19569409999999998,0.0119986,108,100508.0,True,True,True,40,12,12,100,534,5749852,35,36,298,289
miconic,s18-1.pddl,stepBackWalker, ,success,17320,1s_easy,40.0,1,0,850,212,8182, ,40,0.2299996,0.0159995,108,98952.0,True,True,True,44,11,11,100,459,4933999,35,36,297,286
miconic,s18-2.pddl,stepBackWalker, ,success,16544,1s_easy,42.0,1,0,694,173,6512, ,42,0.15376520000000002,0.0119935,108,103048.0,True,True,True,60,15,15,100,653,7074788,35,36,300,291
miconic,s18-3.pddl,stepBackWalker, ,success,17376,1s_easy,59.0,1,0,1302,325,12483, ,59,0.1359996,0.0119992,108,98118.0,True,True,True,98,25,25,100,508,5571634,35,36,303,290
miconic,s18-4.pddl,stepBackWalker, ,success,15400,1s_easy,43.0,1,0,822,205,7966, ,43,0.1236678,0.0119988,108,97160.0,True,True,True,53,13,13,100,537,5617054,35,36,289,285
miconic,s19-0.pddl,stepBackWalker, ,success,17044,1s_easy,67.0,1,0,766,191,7638, ,67,0.2137018,0.0199993,114,97232.0,True,True,True,38,19,19,100,380,4709030,37,38,325,312
miconic,s19-1.pddl,stepBackWalker, ,success,16820,1s_easy,53.0,1,0,618,154,6111, ,53,0.1613942,0.01,114,98271.0,True,True,True,36,12,12,100,391,4787723,37,38,322,312
miconic,s19-2.pddl,stepBackWalker, ,success,18276,1s_easy,48.0,1,0,578,144,5822, ,48,0.330131,0.0199996,114,98052.0,True,True,True,56,15,15,100,400,4807699,37,38,315,304
miconic,s19-3.pddl,stepBackWalker, ,success,17600,1s_easy,51.0,1,0,646,161,6503, ,51,0.1685514,0.0119989,114,97835.0,True,True,True,51,18,18,100,437,5402938,37,38,324,312
miconic,s19-4.pddl,stepBackWalker, ,success,16816,1s_easy,64.0,1,0,634,158,6382, ,64,0.121999,0.01,114,95172.0,True,True,True,28,14,14,100,418,5130023,37,38,322,312
miconic,s2-0.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,6,1,103, ,1,0.09,0.01,12,138200.0,True,True,True,27,1,1,100,110061,8266791,3,4,18,18
miconic,s2-1.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,10,2,208, ,1,0.09999999999999999,0.01,12,110940.0,True,True,True,27,1,1,100,86621,6383783,3,4,17,17
miconic,s2-2.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,10,2,208, ,1,0.06999999999999999,0.01,12,110122.0,True,True,True,27,1,1,100,100860,7422026,3,4,17,17
miconic,s2-3.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,6,1,103, ,1,0.08,0.01,12,136836.0,True,True,True,25,1,1,100,121612,9277938,3,4,19,19
miconic,s2-4.pddl,stepBackWalker, ,success,10672,1s_easy,1.0,1,0,6,1,103, ,1,0.06999999999999999,0.01,12,128957.0,True,True,True,27,1,1,100,106938,8079404,3,4,18,18
miconic,s20-0.pddl,stepBackWalker, ,success,17828,1s_easy,64.0,1,0,1302,325,13747, ,64,0.1515973,0.0199989,120,96615.0,True,True,True,62,17,17,100,372,4954801,39,40,332,323
miconic,s20-1.pddl,stepBackWalker, ,success,16868,1s_easy,66.0,1,0,690,172,7200, ,66,0.21999960000000002,0.0159998,120,96033.0,True,True,True,36,15,14,100,346,4722804,39,40,340,329
miconic,s20-2.pddl,stepBackWalker, ,success,17572,1s_easy,61.0,1,0,1498,374,16122, ,61,0.2759992,0.0279994,120,96903.0,True,True,True,52,14,14,100,361,4723083,40,40,325,316
miconic,s20-3.pddl,stepBackWalker, ,success,16888,1s_easy,63.0,1,0,710,177,7497, ,63,0.14446,0.0119989,120,97178.0,True,True,True,44,19,17,100,426,5809582,39,40,340,329
miconic,s20-4.pddl,stepBackWalker, ,success,16880,1s_easy,53.0,1,0,610,152,6368, ,53,0.2499992,0.0119997,120,96590.0,True,True,True,42,15,15,100,338,4605421,39,40,340,326
miconic,s21-0.pddl,stepBackWalker, ,success,21320,1s_easy,73.0,1,0,1762,440,19067, ,73,0.17003610000000002,0.0279984,126,96847.0,True,True,True,44,14,13,100,348,5286253,41,42,361,349
miconic,s21-1.pddl,stepBackWalker, ,success,18156,1s_easy,71.0,1,0,1206,301,12888, ,71,0.2735127,0.0279991,126,93489.0,True,True,True,42,13,13,100,286,4466494,41,42,371,357
miconic,s21-2.pddl,stepBackWalker, ,success,21552,1s_easy,85.0,1,0,1982,495,21686, ,85,0.224001,0.0400011,126,94920.0,True,True,True,29,13,13,100,347,5335303,41,42,365,351
miconic,s21-3.pddl,stepBackWalker, ,success,17616,1s_easy,57.0,1,0,1174,293,13028, ,57,0.2133122,0.0199968,126,95928.0,True,True,True,58,17,17,100,350,5220013,41,42,354,345
miconic,s21-4.pddl,stepBackWalker, ,success,17580,1s_easy,56.0,1,0,366,91,3997, ,56,0.1403195,0.01,126,95713.0,True,True,True,58,20,20,100,341,5184764,41,42,361,349
miconic,s22-0.pddl,stepBackWalker, ,success,21656,1s_easy,78.0,1,0,1202,300,13748, ,78,0.1795092,0.0319994,132,94665.0,True,True,True,42,21,18,100,287,4850320,43,44,383,373
miconic,s22-1.pddl,stepBackWalker, ,success,19024,1s_easy,74.0,1,0,930,232,10550, ,74,0.2363774,0.0200016,132,94233.0,True,True,True,39,18,18,100,281,4635952,43,44,374,359
miconic,s22-2.pddl,stepBackWalker, ,success,19680,1s_easy,81.0,1,0,1106,276,12616, ,81,0.2419993,0.0239996,132,94984.0,True,True,True,30,15,15,100,261,4459576,43,44,387,376
miconic,s22-3.pddl,stepBackWalker, ,success,19700,1s_easy,63.0,1,0,978,244,11187, ,63,0.2619997,0.0239997,132,92973.0,True,True,True,51,17,17,100,255,4385301,43,44,390,371
miconic,s22-4.pddl,stepBackWalker, ,success,20212,1s_easy,73.0,1,0,1322,330,15147, ,73,0.1439994,0.0199986,132,93926.0,True,True,True,40,20,19,100,292,4963086,43,44,385,374
miconic,s23-0.pddl,stepBackWalker, ,success,22400,1s_easy,72.0,1,0,1002,250,11833, ,72,0.2018375,0.0199985,138,93470.0,True,True,True,45,21,21,100,266,4977976,45,46,406,394
miconic,s23-1.pddl,stepBackWalker, ,success,19788,1s_easy,74.0,1,0,934,233,11100, ,74,0.16999789999999998,0.0159983,138,94334.0,True,True,True,34,14,14,100,291,5185955,45,46,386,372
miconic,s23-2.pddl,stepBackWalker, ,success,20856,1s_easy,79.0,1,0,1614,403,18851, ,79,0.17933939999999998,0.0239983,138,92108.0,True,True,True,51,17,17,100,252,4702057,45,46,404,385
miconic,s23-3.pddl,stepBackWalker, ,success,19936,1s_easy,87.0,1,0,1634,408,19408, ,87,0.16954680000000003,0.0239985,138,94370.0,True,True,True,35,16,16,100,256,4504205,45,46,381,371
miconic,s23-4.pddl,stepBackWalker, ,success,19096,1s_easy,79.0,1,0,1030,257,12299, ,79,0.2196575,0.0239981,138,93782.0,True,True,True,37,17,16,100,281,5131527,45,46,396,387
miconic,s24-0.pddl,stepBackWalker, ,success,19772,1s_easy,66.0,1,0,786,196,9840, ,66,0.1784058,0.0119992,144,92950.0,True,True,True,48,16,15,100,246,4993726,47,48,422,407
miconic,s24-1.pddl,stepBackWalker, ,success,21212,1s_easy,88.0,1,0,1506,376,18671, ,88,0.2873808,0.0559982,144,92328.0,True,True,True,51,17,16,100,245,4939989,47,48,419,401
miconic,s24-2.pddl,stepBackWalker, ,success,20936,1s_easy,82.0,1,0,1214,303,14997, ,82,0.34962279999999996,0.0479987,144,94358.0,True,True,True,36,18,17,100,228,4495169,47,48,410,401
miconic,s24-3.pddl,stepBackWalker, ,success,21220,1s_easy,84.0,1,0,1998,499,24958, ,84,0.30588930000000003,0.0479988,144,92794.0,True,True,True,57,19,16,100,208,4296012,47,48,429,418
miconic,s24-4.pddl,stepBackWalker, ,success,20012,1s_easy,96.0,1,0,1642,410,20418, ,96,0.1905316,0.0239987,144,95300.0,True,True,True,36,18,16,100,237,4798995,47,48,421,408
miconic,s25-0.pddl,stepBackWalker, ,success,22348,1s_easy,85.0,1,0,1606,401,20739, ,85,0.32792730000000003,0.0479986,150,93804.0,True,True,True,36,18,18,100,202,4530116,49,50,447,437
miconic,s25-1.pddl,stepBackWalker, ,success,22280,1s_easy,79.0,1,0,1578,394,20094, ,79,0.3359978,0.0479984,150,93471.0,True,True,True,51,17,16,100,225,5116740,49,50,454,432
miconic,s25-2.pddl,stepBackWalker, ,success,21468,1s_easy,88.0,1,0,2530,632,32700, ,88,0.3541518,0.0639975,150,92448.0,True,True,True,45,15,15,100,188,4192306,49,50,445,434
miconic,s25-3.pddl,stepBackWalker, ,success,21576,1s_easy,78.0,1,0,962,240,12367, ,78,0.2039986,0.0199987,150,92987.0,True,True,True,49,20,20,100,200,4475669,49,50,447,437
miconic,s25-4.pddl,stepBackWalker, ,success,21204,1s_easy,75.0,1,0,1318,329,17039, ,75,0.2939988,0.0359988,150,92286.0,True,True,True,75,25,21,92,193,4266179,49,50,441,424
miconic,s26-0.pddl,stepBackWalker, ,success,23760,1s_easy,94.0,1,0,2062,515,27601, ,94,0.3472315,0.0559985,156,93512.0,True,True,True,68,31,22,100,179,4276544,51,52,458,452
miconic,s26-1.pddl,stepBackWalker, ,success,23136,1s_easy,83.0,1,0,1414,353,18821, ,83,0.2769849,0.0319987,156,91812.0,True,True,True,45,15,15,100,191,4530774,51,52,455,436
miconic,s26-2.pddl,stepBackWalker, ,success,26768,1s_easy,103.0,1,0,2334,583,30577, ,103,0.21892840000000002,0.0679979,156,91507.0,True,True,True,39,13,13,68,182,4591332,51,52,485,456
miconic,s26-3.pddl,stepBackWalker, ,success,23120,1s_easy,97.0,1,0,2350,587,31132, ,97,0.2258762,0.0399983,156,91712.0,True,True,True,48,16,14,100,190,4736414,51,52,479,457
miconic,s26-4.pddl,stepBackWalker, ,success,21948,1s_easy,84.0,1,0,1502,375,20313, ,84,0.3519981,0.0439985,156,92194.0,True,True,True,60,20,20,100,167,4074618,51,52,468,455
miconic,s27-0.pddl,stepBackWalker, ,success,25336,1s_easy,96.0,1,0,2770,692,38012, ,96,0.3479973,0.0799973,162,92402.0,True,True,True,60,20,18,76,155,4111799,53,54,490,477
miconic,s27-1.pddl,stepBackWalker, ,success,24788,1s_easy,94.0,1,0,1514,378,20881, ,94,0.252166,0.0359914,162,92558.0,True,True,True,38,19,19,100,174,4543870,53,54,483,471
miconic,s27-2.pddl,stepBackWalker, ,success,23464,1s_easy,109.0,1,0,2038,509,28391, ,109,0.433998,0.0559986,162,94228.0,True,True,True,35,16,16,100,188,4832230,53,54,475,464
miconic,s27-3.pddl,stepBackWalker, ,success,23096,1s_easy,98.0,1,0,1902,475,26604, ,98,0.3779743,0.0559755,162,92043.0,True,True,True,48,16,16,95,165,4411820,53,54,494,475
miconic,s27-4.pddl,stepBackWalker, ,success,24176,1s_easy,90.0,1,0,1982,495,27635, ,90,0.2999976,0.0519976,162,91776.0,True,True,True,78,26,22,100,189,4849031,53,54,474,462
miconic,s28-0.pddl,stepBackWalker, ,success,23816,1s_easy,95.0,1,0,1846,461,26294, ,95,0.2127388,0.0359979,168,91522.0,True,True,True,48,16,15,68,143,4112301,55,56,513,495
miconic,s28-1.pddl,stepBackWalker, ,success,24608,1s_easy,91.0,1,0,2158,539,30782, ,91,0.20550590000000002,0.0399983,168,91443.0,True,True,True,45,15,14,67,150,4293816,55,56,510,496
miconic,s28-2.pddl,stepBackWalker, ,success,24828,1s_easy,105.0,1,0,3034,758,43074, ,105,0.3219909,0.0839911,168,91761.0,True,True,True,48,16,16,50,137,4000398,55,56,521,501
miconic,s28-3.pddl,stepBackWalker, ,success,23356,1s_easy,84.0,1,0,1766,441,25596, ,84,0.3145307,0.0439906,168,91786.0,True,True,True,63,21,21,100,173,4837548,55,56,498,482
miconic,s28-4.pddl,stepBackWalker, ,success,24220,1s_easy,102.0,1,0,2186,546,30978, ,102,0.3459978,0.0679976,168,91823.0,True,True,True,48,16,15,77,145,4102531,55,56,504,484
miconic,s29-0.pddl,stepBackWalker, ,success,25692,1s_easy,113.0,1,0,3558,889,52327, ,113,0.2555791,0.0679973,174,91769.0,True,True,True,54,18,18,78,143,4303165,57,58,518,506
miconic,s29-1.pddl,stepBackWalker, ,success,31248,1s_easy,112.0,1,0,2542,635,37348, ,112,0.2387839,0.0519975,174,91207.0,True,True,True,87,29,16,73,139,4160984,57,58,515,501
miconic,s29-2.pddl,stepBackWalker, ,success,25392,1s_easy,101.0,1,0,2098,524,30684, ,101,0.217985,0.0439861,174,91315.0,True,True,True,54,18,18,57,131,4137043,57,58,544,510
miconic,s29-3.pddl,stepBackWalker, ,success,28872,1s_easy,109.0,1,0,3014,753,44324, ,109,0.23597210000000002,0.0599973,174,91669.0,True,True,True,60,20,17,71,144,4431153,57,58,530,517
miconic,s29-4.pddl,stepBackWalker, ,success,26644,1s_easy,116.0,1,0,2598,649,37712, ,116,0.36876410000000004,0.0879902,174,92379.0,True,True,True,30,10,10,40,142,4467277,57,58,542,520
miconic,s3-0.pddl,stepBackWalker, ,success,10672,1s_easy,1.0,1,0,6,1,104, ,1,0.17,0.01,18,167516.0,True,True,True,15,1,1,100,34052,6640781,5,6,32,31
miconic,s3-1.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,6,1,91, ,1,0.17,0.01,18,178022.0,True,True,True,23,1,1,100,40490,7967581,5,6,32,31
miconic,s3-2.pddl,stepBackWalker, ,success,10668,1s_easy,3.0,1,0,14,3,116, ,3,0.17,0.01,18,176020.0,True,True,True,27,2,2,100,36074,6827548,5,6,31,31
miconic,s3-3.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,10,2,208, ,1,0.12,0.01,18,202611.0,True,True,True,21,1,1,100,48863,9357043,5,6,31,30
miconic,s3-4.pddl,stepBackWalker, ,success,10668,1s_easy,1.0,1,0,10,2,212, ,1,0.11,0.01,18,167634.0,True,True,True,25,1,1,100,42701,8180126,5,6,31,30
miconic,s30-0.pddl,stepBackWalker, ,success,25680,1s_easy,119.0,1,0,3194,798,49612, ,119,0.2710306,0.0639975,180,91319.0,True,True,True,45,15,14,87,147,4732119,59,60,535,519
miconic,s30-1.pddl,stepBackWalker, ,success,26568,1s_easy,116.0,1,0,2710,677,41010, ,116,0.407564,0.09199,180,91853.0,True,True,True,45,15,15,56,124,4050902,59,60,544,532
miconic,s30-2.pddl,stepBackWalker, ,success,25836,1s_easy,108.0,1,0,1942,485,29822, ,108,0.2339981,0.0399986,180,91232.0,True,True,True,54,18,18,100,151,4900202,59,60,540,517
miconic,s30-3.pddl,stepBackWalker, ,success,26328,1s_easy,113.0,1,0,3066,766,46633, ,113,0.2515081,0.0639973,180,91640.0,True,True,True,42,14,11,64,131,4375471,59,60,556,540
miconic,s30-4.pddl,stepBackWalker, ,success,26980,1s_easy,114.0,1,0,3174,793,47736, ,114,0.2619974,0.0639975,180,91637.0,True,True,True,27,9,9,64,117,3876568,59,60,551,529
miconic,s4-0.pddl,stepBackWalker, ,success,10668,1s_easy,3.0,1,0,14,3,107, ,3,0.14,0.01,24,221879.0,True,True,True,16,1,1,100,21423,8618608,7,8,49,47
miconic,s4-1.pddl,stepBackWalker, ,success,10680,1s_easy,3.0,1,0,18,4,178, ,3,0.2,0.01,24,165394.0,True,True,True,14,1,1,100,18104,6857032,7,8,46,44
miconic,s4-2.pddl,stepBackWalker, ,success,10668,1s_easy,3.0,1,0,14,3,85, ,3,0.09,0.01,24,177484.0,True,True,True,29,3,3,100,22560,9151744,7,8,50,48
miconic,s4-3.pddl,stepBackWalker, ,success,10668,1s_easy,3.0,1,0,14,3,129, ,3,0.11,0.01,24,164220.0,True,True,True,22,2,2,100,18350,7465839,7,8,50,48
miconic,s4-4.pddl,stepBackWalker, ,success,10668,1s_easy,3.0,1,0,14,3,83, ,3,0.09999999999999999,0.01,24,185827.0,True,True,True,31,3,3,100,23442,9500672,7,8,50,48
miconic,s5-0.pddl,stepBackWalker, ,success,10668,1s_easy,5.0,1,0,38,9,278, ,5,0.12,0.01,30,174396.0,True,True,True,27,3,3,100,10200,6563487,9,10,64,62
miconic,s5-1.pddl,stepBackWalker, ,success,10668,1s_easy,4.0,1,0,42,10,493, ,4,0.09999999999999999,0.01,30,173555.0,True,True,True,27,3,3,100,12926,8093758,9,10,62,60
miconic,s5-2.pddl,stepBackWalker, ,success,10668,1s_easy,3.0,1,0,18,4,211, ,3,0.19,0.01,30,204373.0,True,True,True,16,1,1,100,14718,8621469,10,10,57,56
miconic,s5-3.pddl,stepBackWalker, ,success,10668,1s_easy,7.0,1,0,122,30,695, ,7,0.19,0.01,30,200470.0,True,True,True,27,3,3,100,13013,8416778,9,10,64,62
miconic,s5-4.pddl,stepBackWalker, ,success,10668,1s_easy,4.0,1,0,46,11,210, ,4,0.19,0.01,30,156327.0,True,True,True,32,4,4,100,12387,8385279,9,10,67,64
miconic,s6-0.pddl,stepBackWalker, ,success,10668,1s_easy,7.0,1,0,74,18,418, ,7,0.17,0.01,36,162094.0,True,True,True,35,4,4,100,8086,7475745,11,12,76,74
miconic,s6-1.pddl,stepBackWalker, ,success,10668,1s_easy,5.0,1,0,30,7,215, ,5,0.16,0.01,36,144850.0,True,True,True,38,4,4,100,6873,6504379,11,12,78,75
miconic,s6-2.pddl,stepBackWalker, ,success,10668,1s_easy,6.0,1,0,42,10,179, ,6,0.09999999999999999,0.01,36,153004.0,True,True,True,25,4,4,100,8260,7824249,11,12,78,76
miconic,s6-3.pddl,stepBackWalker, ,success,10668,1s_easy,4.0,1,0,54,13,285, ,4,0.17,0.01,36,160557.0,True,True,True,25,3,3,100,7892,7355672,11,12,76,74
miconic,s6-4.pddl,stepBackWalker, ,success,10668,1s_easy,5.0,1,0,94,23,496, ,5,0.09999999999999999,0.01,36,148145.0,True,True,True,30,5,5,100,6600,6642503,11,12,83,79
miconic,s7-0.pddl,stepBackWalker, ,success,10804,1s_easy,8.0,1,0,174,43,882, ,8,0.16,0.01,42,145984.0,True,True,True,35,5,5,100,6117,7950749,13,14,92,89
miconic,s7-1.pddl,stepBackWalker, ,success,10800,1s_easy,9.0,1,0,158,39,737, ,9,0.13,0.01,42,141422.0,True,True,True,30,5,5,100,4657,6433503,13,14,98,95
miconic,s7-2.pddl,stepBackWalker, ,success,10804,1s_easy,8.0,1,0,122,30,887, ,8,0.18000000000000002,0.01,42,184959.0,True,True,True,40,5,5,100,5944,7839726,14,14,93,89
miconic,s7-3.pddl,stepBackWalker, ,success,10668,1s_easy,10.0,1,0,126,31,1198, ,10,0.18000000000000002,0.01,42,142116.0,True,True,True,42,6,6,100,5021,6695449,13,14,94,90
miconic,s7-4.pddl,stepBackWalker, ,success,10800,1s_easy,9.0,1,0,246,61,1315, ,9,0.18000000000000002,0.01,42,155354.0,True,True,True,40,5,5,100,4444,6197404,13,14,99,95
miconic,s8-0.pddl,stepBackWalker, ,success,10932,1s_easy,13.0,1,0,218,54,1110, ,13,0.14,0.01,48,150994.0,True,True,True,36,6,6,100,3424,6210624,15,16,112,109
miconic,s8-1.pddl,stepBackWalker, ,success,10800,1s_easy,11.0,1,0,70,17,396, ,11,0.15000000000000002,0.01,48,158021.0,True,True,True,38,7,7,100,3640,6801034,15,16,116,110
miconic,s8-2.pddl,stepBackWalker, ,success,10800,1s_easy,11.0,1,0,138,34,717, ,11,0.15000000000000002,0.01,48,160399.0,True,True,True,44,7,7,100,4225,7668301,15,16,113,109
miconic,s8-3.pddl,stepBackWalker, ,success,10932,1s_easy,14.0,1,0,202,50,1358, ,14,0.16,0.01,48,144079.0,True,True,True,45,9,9,100,3412,6479588,15,16,118,111
miconic,s8-4.pddl,stepBackWalker, ,success,10932,1s_easy,9.0,1,0,246,61,1423, ,9,0.16,0.01,48,143729.0,True,True,True,45,7,7,100,4374,7961948,15,16,113,109
miconic,s9-0.pddl,stepBackWalker, ,success,11324,1s_easy,18.0,1,0,202,50,1203, ,18,0.09,0.01,54,144178.0,True,True,True,36,9,9,100,3060,7332703,17,18,132,129
miconic,s9-1.pddl,stepBackWalker, ,success,11332,1s_easy,16.0,1,0,210,52,1255, ,16,0.12,0.01,54,139819.0,True,True,True,45,9,9,100,3441,8266651,17,18,133,127
miconic,s9-2.pddl,stepBackWalker, ,success,11192,1s_easy,13.0,1,0,106,26,689, ,13,0.16,0.01,54,145859.0,True,True,True,45,8,8,100,3002,7067396,17,18,130,126
