domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,translator_operators,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_invalid_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
driverlog_easy,p12.pddl,probeWalker, ,success,16800,10s_easy,39.0,1,0,50598,12649,183146, ,39,0.714038,0.431971,176,1048,9864.0, , ,True,8,2,2,100,1803,10999,7506,114292,3,4,4,3,goalPredicateCount,9000
driverlog_easy,p13.pddl,probeWalker, ,success,12372,10s_easy,41.0,1,0,658,164,2464, ,41,0.3403512,0.01,197,1176,9538.0, , ,True,9,2,2,100,2702,8006,11659,108319,3,3,4,3,goalPredicateCount,9000
driverlog_easy,p14.pddl,probeWalker, ,success,12268,10s_easy,33.0,1,0,478,119,2130, ,33,0.3985185,0.0119998,195,1258,9713.0, , ,True,9,2,2,100,3093,6591,14578,113413,3,4,4,4,goalPredicateCount,9000
driverlog_easy,p15.pddl,probeWalker, ,success,14388,10s_easy,44.0,1,0,814,203,5804, ,44,0.5355767,0.0319987,336,2692,9825.0, , ,True,11,3,3,100,2049,3424,12753,115317,5,6,6,5,goalPredicateCount,9008
driverlog_easy,p17.pddl,probeWalker, ,success,23444,10s_easy,125.0,1,0,4262,1065,39831, ,125,0.810774,0.291992,665,6270,9958.0, , ,True,5,3,3,100,1357,3519,8049,132991,8,8,5,4,goalPredicateCount,9000
freecell_easy,p01.pddl,probeWalker, ,success,13000,10s_easy,5.0,1,0,66,16,303, ,5,0.7745234,0.01,75,604,10077.0, , ,True,5,1,1,100,3268,42408,9931,29177,0,0,3,3,goalPredicateCount,9000
freecell_easy,p02.pddl,probeWalker, ,success,15800,10s_easy,11.0,1,0,86,21,326, ,11,0.6675094,0.01,112,1243,9915.0, , ,True,7,2,2,100,3241,41327,10121,34493,0,0,3,2,goalPredicateCount,9000
freecell_easy,p03.pddl,probeWalker, ,success,17188,10s_easy,13.0,1,0,54,13,196, ,13,1.5748409,0.01,146,1715,11023.0, , ,True,8,2,2,100,2817,29930,8814,24687,0,0,3,3,goalPredicateCount,9000
freecell_easy,p04.pddl,probeWalker, ,success,19948,10s_easy,27.0,1,0,362,90,684, ,27,1.4858388999999999,0.0599992,180,2154,10788.0, , ,True,7,2,2,100,1999,30542,6086,20194,0,0,3,3,goalPredicateCount,9000
freecell_easy,p05.pddl,probeWalker, ,success,24328,10s_easy,31.0,1,0,358,89,705, ,31,1.433495,0.0839985,220,3417,10769.0, , ,True,7,2,2,100,2535,26439,8580,20972,0,0,3,3,goalPredicateCount,9000
freecell_easy,p06.pddl,probeWalker, ,success,35460,10s_easy,38.0,1,2,988,246,2361, ,38,2.518557,0.343991,255,4995,11906.0, , ,True,7,2,2,100,2320,19170,8292,23120,0,0,3,3,goalPredicateCount,9000
freecell_easy,p07.pddl,probeWalker, ,success,35712,10s_easy,55.0,1,15,1109,273,1519, ,55,2.189807,0.239987,259,5025,11489.0, , ,True,4,1,1,100,2371,28022,8805,23026,0,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-2-1.pddl,probeWalker, ,success,24952,10s_easy,6.0,1,0,58,14,292, ,6,0.5951271,0.01,92,3499,9840.0, , ,True,7,2,2,100,2644,30303,8778,43235,0,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-2-2.pddl,probeWalker, ,success,25324,10s_easy,5.0,1,0,62,15,315, ,5,0.7727047,0.0119925,91,3473,10075.0, , ,True,4,1,1,100,2488,27494,7762,41252,1,0,3,2,goalPredicateCount,9000
freecell_easy,probfreecell-2-3.pddl,probeWalker, ,success,24928,10s_easy,5.0,1,0,58,14,294, ,5,0.5839978,0.01,92,3500,9798.0, , ,True,6,2,2,100,2879,30518,8739,40626,0,0,3,2,goalPredicateCount,9000
freecell_easy,probfreecell-2-4.pddl,probeWalker, ,success,25228,10s_easy,6.0,1,0,86,21,374, ,6,0.5402588,0.0119997,90,3500,9767.0, , ,True,5,2,2,100,3070,29232,9569,45486,1,0,3,2,goalPredicateCount,9000
freecell_easy,probfreecell-2-5.pddl,probeWalker, ,success,25736,10s_easy,6.0,1,0,66,16,238, ,6,0.6355225,0.01,92,3499,9936.0, , ,True,4,1,1,100,2583,25864,8289,39766,1,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-3-1.pddl,probeWalker, ,success,34508,10s_easy,10.0,1,0,58,14,268, ,10,1.2179859,0.0199883,125,5469,10540.0, , ,True,7,2,2,100,2313,19658,8044,38939,1,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-3-2.pddl,probeWalker, ,success,34384,10s_easy,11.0,1,0,54,13,291, ,11,0.8597403,0.0119996,124,5444,10211.0, , ,True,5,2,2,100,2746,22880,9688,51032,1,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-3-3.pddl,probeWalker, ,success,34868,10s_easy,12.0,1,0,50,12,243, ,12,1.1445641,0.0159988,126,5444,10482.0, , ,True,5,2,2,100,2416,18882,8684,43484,1,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-3-4.pddl,probeWalker, ,success,34624,10s_easy,8.0,1,0,34,8,204, ,8,0.8566079,0.0119999,125,5475,10111.0, , ,True,6,2,2,100,2937,19864,10728,49636,1,0,3,3,goalPredicateCount,9000
freecell_easy,probfreecell-3-5.pddl,probeWalker, ,success,34008,10s_easy,11.0,1,0,46,11,266, ,11,0.824972,0.01,124,5444,10055.0, , ,True,7,2,2,100,2949,23512,10446,55398,1,0,3,3,goalPredicateCount,9000
gripper,prob01.pddl,probeWalker, ,success,10672,10s_easy,3.0,1,0,26,6,128, ,3,0.12,0.01,24,134,9259.0, , ,True,10,2,2,100,3111,151156,9455,257159,1,0,3,3,goalPredicateCount,9000
gripper,prob02.pddl,probeWalker, ,success,10668,10s_easy,5.0,1,0,34,8,207, ,5,0.19,0.01,34,150,9376.0, , ,True,12,3,3,100,3156,123955,9820,236242,1,0,3,3,goalPredicateCount,9000
gripper,prob03.pddl,probeWalker, ,success,10668,10s_easy,7.0,1,0,58,14,342, ,7,0.16,0.01,44,166,9370.0, , ,True,16,4,4,100,3023,109131,9409,229909,1,0,3,3,goalPredicateCount,9000
gripper,prob04.pddl,probeWalker, ,success,10668,10s_easy,9.0,1,0,118,29,556, ,9,0.15000000000000002,0.01,54,182,9327.0, , ,True,20,5,5,100,3272,106074,10174,247842,1,0,3,3,goalPredicateCount,9000
gripper,prob05.pddl,probeWalker, ,success,10800,10s_easy,11.0,1,0,138,34,768, ,11,0.21000000000000002,0.01,64,198,9425.0, , ,True,24,6,6,100,3256,95787,10334,241677,1,0,3,3,goalPredicateCount,9000
gripper,prob06.pddl,probeWalker, ,success,10800,10s_easy,14.0,1,0,90,22,644, ,14,0.16,0.01,74,214,9371.0, , ,True,27,7,7,100,2356,71913,7436,184980,1,0,3,3,goalPredicateCount,9000
gripper,prob07.pddl,probeWalker, ,success,10800,10s_easy,19.0,1,0,110,27,749, ,19,0.22,0.01,84,230,9430.0, , ,True,28,7,7,100,2296,67603,7250,176844,1,0,3,3,goalPredicateCount,9000
gripper,prob08.pddl,probeWalker, ,success,10800,10s_easy,21.0,1,0,94,23,807, ,21,0.26,0.01,94,246,9487.0, , ,True,34,9,9,100,2236,67774,7046,176679,1,0,3,3,goalPredicateCount,9000
gripper,prob09.pddl,probeWalker, ,success,10940,10s_easy,31.0,1,0,126,31,929, ,31,0.24000000000000002,0.01,104,262,9448.0, , ,True,32,8,8,100,2180,65358,6973,171102,1,0,3,3,goalPredicateCount,9000
gripper,prob10.pddl,probeWalker, ,success,11200,10s_easy,43.0,1,0,478,119,2618, ,43,0.26,0.01,114,278,9466.0, , ,True,32,10,10,100,1782,66520,5583,138601,1,0,3,3,goalPredicateCount,9000
gripper,prob11.pddl,probeWalker, ,success,11208,10s_easy,39.0,1,0,262,65,1469, ,39,0.27,0.01,124,294,9506.0, , ,True,36,9,9,100,2502,64941,7984,168813,1,0,3,3,goalPredicateCount,9000
gripper,prob12.pddl,probeWalker, ,success,11452,10s_easy,49.0,1,0,922,230,4967, ,49,0.18052880000000002,0.01,134,310,9327.0, , ,True,36,10,10,100,2086,60058,6585,160583,1,0,3,3,goalPredicateCount,9000
gripper,prob13.pddl,probeWalker, ,success,11720,10s_easy,65.0,1,0,1170,292,5788, ,65,0.2357239,0.0120012,144,326,9389.0, , ,True,32,9,9,100,2131,62287,6806,164695,1,0,3,3,goalPredicateCount,9000
gripper,prob14.pddl,probeWalker, ,success,11588,10s_easy,77.0,1,0,330,82,2341, ,77,0.2,0.01,154,342,9367.0, , ,True,28,7,7,100,2230,61941,7100,165695,1,0,3,3,goalPredicateCount,9000
gripper,prob15.pddl,probeWalker, ,success,12392,10s_easy,83.0,1,0,2042,510,11643, ,83,0.2876698,0.0319985,164,358,9489.0, , ,True,30,9,9,100,1766,50862,5688,135527,1,0,3,3,goalPredicateCount,9000
gripper,prob16.pddl,probeWalker, ,success,12528,10s_easy,95.0,1,0,534,133,3435, ,95,0.2937017,0.01,174,374,9517.0, , ,True,26,7,7,100,1953,53889,6142,142374,1,0,3,3,goalPredicateCount,9000
gripper,prob17.pddl,probeWalker, ,success,12520,10s_easy,89.0,1,0,562,140,3335, ,89,0.28877590000000003,0.0159992,184,390,9507.0, , ,True,36,10,10,100,1861,53494,5950,141676,1,0,3,3,goalPredicateCount,9000
gripper,prob18.pddl,probeWalker, ,success,13408,10s_easy,107.0,1,0,3078,769,20111, ,107,0.3182153,0.0559978,194,406,9524.0, , ,True,30,9,9,100,1765,49180,5699,132931,2,0,3,3,goalPredicateCount,9000
gripper,prob19.pddl,probeWalker, ,success,13948,10s_easy,119.0,1,0,3802,950,24481, ,119,0.2155302,0.0439977,204,422,9368.0, , ,True,30,8,8,100,1880,53572,5963,142333,1,0,3,3,goalPredicateCount,9000
gripper,prob20.pddl,probeWalker, ,success,13416,10s_easy,117.0,1,0,718,179,5129, ,117,0.2787123,0.0160017,214,438,9476.0, , ,True,32,9,9,100,1656,48099,5166,127918,1,0,3,3,goalPredicateCount,9000
hanoi,pb1.pddl,probeWalker, ,success,10540,10s_easy,7.0,1,0,70,17,49, ,7,0.02,0.01,22,38,9068.0, , ,True,0,0,0,0,0,320319,0,85837,0,0,0,0,goalPredicateCount,9000
hanoi,pb2.pddl,probeWalker, ,success,10672,10s_easy,15.0,1,0,150,37,110, ,15,0.01,0.01,30,68,9059.0, , ,True,0,0,0,0,0,281924,0,76274,0,0,0,0,goalPredicateCount,9000
hanoi,pb3.pddl,probeWalker, ,success,10668,10s_easy,38.0,1,0,922,230,688, ,38,0.03,0.01,39,110,9095.0, , ,True,0,0,0,0,0,218432,0,58449,0,0,0,0,goalPredicateCount,9000
hanoi,pb4.pddl,probeWalker, ,success,10800,10s_easy,70.0,1,0,1446,361,1082, ,70,0.02,0.01,49,166,9074.0, , ,True,0,0,0,0,0,221779,0,59292,0,0,0,0,goalPredicateCount,9000
hanoi,pb5.pddl,probeWalker, ,success,11076,10s_easy,164.0,1,0,4362,1090,3269, ,164,0.069467,0.0479976,60,238,9149.0, , ,True,0,0,0,0,0,158295,0,39814,0,0,0,0,goalPredicateCount,9000
hanoi,pb6.pddl,probeWalker, ,success,11616,10s_easy,314.0,1,0,12278,3069,9206, ,314,0.130849,0.107987,72,328,9178.0, , ,True,0,0,0,0,0,189027,0,47605,0,0,0,0,goalPredicateCount,9000
logistics_easy,p01.pddl,probeWalker, ,success,14548,10s_easy,32.0,1,0,434,108,21298, ,32,0.37062280000000003,0.0199989,559,2977,9495.0, , ,True,0,0,0,57,986,1715,4887,89696,11,14,4,4,goalPredicateCount,9000
logistics_easy,p02.pddl,probeWalker, ,success,18988,10s_easy,57.0,1,0,1118,279,57623, ,57,0.3279974,0.0559973,1206,5176,9396.0, , ,True,0,0,0,16,603,876,3226,64068,13,16,5,4,goalPredicateCount,9000
logistics_easy,p03.pddl,probeWalker, ,success,26900,10s_easy,81.0,1,0,2650,662,174625, ,81,0.59759,0.203993,2175,8780,9667.0, , ,True,0,0,0,8,404,641,2272,51491,15,18,5,5,goalPredicateCount,9000
miconic,s1-0.pddl,probeWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,4,9165.0, , ,True,0,0,0,0,14813,104064,55466,162887,0,1,3,5,goalPredicateCount,9000
miconic,s1-1.pddl,probeWalker, ,success,10536,10s_easy,3.0,1,0,14,3,6, ,3,0.01,0.01,6,4,9128.0, , ,True,0,0,0,0,8050,124070,38201,166077,0,0,4,5,goalPredicateCount,9000
miconic,s1-2.pddl,probeWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,4,9170.0, , ,True,0,0,0,0,24358,170907,91165,267429,0,1,3,5,goalPredicateCount,9000
miconic,s1-3.pddl,probeWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,4,9191.0, , ,True,0,0,0,0,17525,123996,64825,191151,0,1,3,2,goalPredicateCount,9000
miconic,s1-4.pddl,probeWalker, ,success,10536,10s_easy,4.0,1,0,18,4,7, ,4,0.01,0.01,6,4,9205.0, , ,True,0,0,0,0,19884,139772,74043,218015,0,1,3,2,goalPredicateCount,9000
miconic,s10-0.pddl,probeWalker, ,success,11592,10s_easy,30.0,1,0,366,91,2358, ,30,0.09999999999999999,0.01,60,500,9374.0, , ,True,28,7,7,100,3790,12311,22316,519200,13,19,5,5,goalPredicateCount,9000
miconic,s10-1.pddl,probeWalker, ,success,11460,10s_easy,26.0,1,0,710,177,4342, ,26,0.11,0.01,60,500,9394.0, , ,True,21,7,7,100,3037,9553,18176,427959,13,19,5,6,goalPredicateCount,9000
miconic,s10-2.pddl,probeWalker, ,success,11724,10s_easy,42.0,1,0,530,132,2871, ,42,0.06999999999999999,0.01,60,500,9329.0, , ,True,11,3,3,100,3453,11470,20469,475921,13,19,5,5,goalPredicateCount,9000
miconic,s10-3.pddl,probeWalker, ,success,11460,10s_easy,32.0,1,0,322,80,1786, ,32,0.11,0.01,60,500,9396.0, , ,True,14,5,5,100,3101,9725,17959,415787,13,19,5,5,goalPredicateCount,9000
miconic,s10-4.pddl,probeWalker, ,success,11328,10s_easy,28.0,1,0,286,71,1995, ,28,0.08,0.01,60,500,9353.0, , ,True,19,5,5,100,3514,11114,20429,476226,13,19,5,5,goalPredicateCount,9000
miconic,s11-0.pddl,probeWalker, ,success,11720,10s_easy,42.0,1,0,638,159,4486, ,42,0.13,0.01,66,584,9478.0, , ,True,23,7,6,100,3383,10742,20770,527693,15,21,6,6,goalPredicateCount,9000
miconic,s11-1.pddl,probeWalker, ,success,11448,10s_easy,35.0,1,0,322,80,2102, ,35,0.08,0.01,66,584,9261.0, , ,True,14,4,4,100,2968,9685,17923,457100,14,21,6,5,goalPredicateCount,9000
miconic,s11-2.pddl,probeWalker, ,success,11856,10s_easy,48.0,1,0,598,149,4272, ,48,0.08,0.01,66,584,9290.0, , ,True,27,12,10,100,3031,9644,18408,466623,14,21,6,5,goalPredicateCount,9000
miconic,s11-3.pddl,probeWalker, ,success,11852,10s_easy,42.0,1,0,498,124,3058, ,42,0.08,0.01,66,584,9310.0, , ,True,10,5,4,100,3468,11318,21007,531650,14,21,6,6,goalPredicateCount,9000
miconic,s11-4.pddl,probeWalker, ,success,11712,10s_easy,45.0,1,0,650,162,4759, ,45,0.08,0.01,66,584,9334.0, , ,True,21,9,8,100,3426,10795,20720,524429,14,21,6,5,goalPredicateCount,9000
miconic,s12-0.pddl,probeWalker, ,success,12100,10s_easy,48.0,1,0,534,133,3437, ,48,0.060000000000000005,0.01,72,652,9236.0, , ,True,11,4,4,76,2789,8886,17764,488050,16,23,6,6,goalPredicateCount,9000
miconic,s12-1.pddl,probeWalker, ,success,12092,10s_easy,58.0,1,0,970,242,6140, ,58,0.06999999999999999,0.01,72,661,9329.0, , ,True,6,2,2,85,2941,9079,18685,514226,16,23,6,6,goalPredicateCount,9000
miconic,s12-2.pddl,probeWalker, ,success,12096,10s_easy,51.0,1,0,810,202,6394, ,51,0.08,0.01,72,676,9332.0, , ,True,42,13,10,100,3080,9568,19119,531598,16,23,6,6,goalPredicateCount,9000
miconic,s12-3.pddl,probeWalker, ,success,11972,10s_easy,50.0,1,0,570,142,3797, ,50,0.1015933,0.01,72,652,9350.0, , ,True,15,5,5,76,2482,7473,15879,437792,16,23,6,6,goalPredicateCount,9000
miconic,s12-4.pddl,probeWalker, ,success,12488,10s_easy,54.0,1,0,910,227,5545, ,54,0.09999999999999999,0.01,72,676,9411.0, , ,True,9,3,2,100,3346,10215,21092,580728,16,23,6,6,goalPredicateCount,9000
miconic,s13-0.pddl,probeWalker, ,success,12660,10s_easy,57.0,1,0,810,202,5514, ,57,0.060000000000000005,0.01,78,727,9211.0, , ,True,3,2,2,51,2482,8189,16303,483031,17,25,6,6,goalPredicateCount,9000
miconic,s13-1.pddl,probeWalker, ,success,11996,10s_easy,53.0,1,0,698,174,4686, ,53,0.06999999999999999,0.01,78,719,9234.0, , ,True,6,2,2,43,2411,7648,15892,471615,18,25,6,6,goalPredicateCount,9000
miconic,s13-2.pddl,probeWalker, ,success,12400,10s_easy,59.0,1,0,934,233,6278, ,59,0.09,0.01,78,776,9312.0, , ,True,4,2,2,100,2505,8043,16777,496388,18,25,6,6,goalPredicateCount,9000
miconic,s13-3.pddl,probeWalker, ,success,12128,10s_easy,52.0,1,0,614,153,4155, ,52,0.09999999999999999,0.01,78,730,9310.0, , ,True,7,3,3,54,2126,6798,14074,417655,18,25,6,6,goalPredicateCount,9000
miconic,s13-4.pddl,probeWalker, ,success,12132,10s_easy,56.0,1,0,862,215,5886, ,56,0.1317311,0.01,78,776,9375.0, , ,True,5,3,3,100,2181,6728,14293,426065,18,25,6,6,goalPredicateCount,9000
miconic,s14-0.pddl,probeWalker, ,success,12376,10s_easy,52.0,1,0,714,178,5164, ,52,0.060000000000000005,0.01,84,838,9222.0, , ,True,13,5,5,54,2652,8535,18124,577496,19,27,6,6,goalPredicateCount,9000
miconic,s14-1.pddl,probeWalker, ,success,12516,10s_easy,55.0,1,0,594,148,4241, ,55,0.06999999999999999,0.01,84,832,9225.0, , ,True,4,2,2,48,2408,7799,16438,523143,19,27,6,6,goalPredicateCount,9000
miconic,s14-2.pddl,probeWalker, ,success,12640,10s_easy,54.0,1,0,906,226,6498, ,54,0.05,0.01,84,815,9218.0, , ,True,4,2,2,31,2243,7120,15403,491306,19,27,6,6,goalPredicateCount,9000
miconic,s14-3.pddl,probeWalker, ,success,12240,10s_easy,49.0,1,0,686,171,5239, ,49,0.06999999999999999,0.01,84,839,9230.0, , ,True,13,4,4,55,2546,8109,17384,554492,19,27,6,6,goalPredicateCount,9000
miconic,s14-4.pddl,probeWalker, ,success,12252,10s_easy,51.0,1,0,786,196,5729, ,51,0.0808167,0.01,84,817,9256.0, , ,True,13,5,4,33,1983,6265,13546,432216,19,27,6,6,goalPredicateCount,9000
miconic,s15-0.pddl,probeWalker, ,success,12376,10s_easy,55.0,1,0,814,203,6209, ,55,0.060000000000000005,0.01,90,915,9222.0, , ,True,2,2,2,15,1795,5510,12685,431926,21,29,7,7,goalPredicateCount,9000
miconic,s15-1.pddl,probeWalker, ,success,13408,10s_easy,74.0,1,0,1350,337,10169, ,74,0.0799993,0.0159994,90,908,9279.0, , ,True,13,11,6,8,1713,5450,11929,406028,21,29,6,6,goalPredicateCount,9000
miconic,s15-2.pddl,probeWalker, ,success,13300,10s_easy,69.0,1,0,1202,300,9174, ,69,0.0647344,0.0119991,90,919,9240.0, , ,True,4,3,3,19,2254,6858,15699,532523,21,29,6,6,goalPredicateCount,9000
miconic,s15-3.pddl,probeWalker, ,success,12776,10s_easy,67.0,1,0,1166,291,8822, ,67,0.0500154,0.01,90,929,9228.0, , ,True,5,2,2,29,2258,7044,16135,545965,21,29,7,7,goalPredicateCount,9000
miconic,s15-4.pddl,probeWalker, ,success,12900,10s_easy,69.0,1,0,1122,280,8642, ,69,0.08849480000000001,0.0159995,90,915,9258.0, , ,True,12,5,5,15,1743,5391,12498,425071,21,29,7,7,goalPredicateCount,9000
miconic,s16-0.pddl,probeWalker, ,success,13368,10s_easy,73.0,1,0,1322,330,10819, ,73,0.1737415,0.0199983,96,1105,9450.0, , ,True,4,2,2,81,1923,6394,13968,503467,22,31,7,7,goalPredicateCount,9000
miconic,s16-1.pddl,probeWalker, ,success,13040,10s_easy,60.0,1,0,946,236,7624, ,60,0.0972109,0.0119993,96,1046,9250.0, , ,True,4,2,2,22,1705,5318,12147,440396,22,31,7,7,goalPredicateCount,9000
miconic,s16-2.pddl,probeWalker, ,success,13436,10s_easy,77.0,1,0,1438,359,11806, ,77,0.08199930000000001,0.0119993,96,1084,9227.0, , ,True,4,2,1,60,1704,5241,12573,452509,23,31,7,7,goalPredicateCount,9000
miconic,s16-3.pddl,probeWalker, ,success,12992,10s_easy,57.0,1,0,922,230,8138, ,57,0.0929934,0.0119993,96,1093,9244.0, , ,True,10,4,4,69,1856,6038,13143,479448,22,31,7,7,goalPredicateCount,9000
miconic,s16-4.pddl,probeWalker, ,success,13044,10s_easy,63.0,1,0,1102,275,8849, ,63,0.0899993,0.0159993,96,1038,9246.0, , ,True,6,2,2,14,1614,5061,11547,418839,22,31,7,7,goalPredicateCount,9000
miconic,s17-0.pddl,probeWalker, ,success,15540,10s_easy,75.0,1,0,1678,419,14326, ,75,0.09773130000000001,0.0239993,102,1161,9225.0, , ,True,5,3,3,5,1449,4400,10734,410951,24,33,7,7,goalPredicateCount,9000
miconic,s17-1.pddl,probeWalker, ,success,15156,10s_easy,78.0,1,0,1442,360,12359, ,78,0.1031387,0.0199988,102,1169,9226.0, , ,True,1,1,1,13,1365,4419,10321,395515,24,33,7,7,goalPredicateCount,9000
miconic,s17-2.pddl,probeWalker, ,success,15148,10s_easy,74.0,1,0,1334,333,11437, ,74,0.1033645,0.019999,102,1164,9243.0, , ,True,3,1,1,8,1464,4343,10956,419523,24,33,7,7,goalPredicateCount,9000
miconic,s17-3.pddl,probeWalker, ,success,16192,10s_easy,81.0,1,0,1614,403,13790, ,81,0.07847509999999999,0.0159984,102,1165,9206.0, , ,True,9,5,5,9,1586,5029,11532,442481,24,33,7,7,goalPredicateCount,9000
miconic,s17-4.pddl,probeWalker, ,success,15024,10s_easy,65.0,1,0,994,248,8559, ,65,0.0922664,0.0199995,102,1166,9242.0, , ,True,8,3,3,10,1458,4886,11040,422974,24,33,7,7,goalPredicateCount,9000
miconic,s18-0.pddl,probeWalker, ,success,16208,10s_easy,79.0,1,0,1414,353,12732, ,79,0.057096900000000006,0.0159972,108,1303,9159.0, , ,True,1,1,1,7,1362,4203,10831,436390,26,35,7,7,goalPredicateCount,9000
miconic,s18-1.pddl,probeWalker, ,success,15816,10s_easy,75.0,1,0,1374,343,12478, ,75,0.10721030000000001,0.0239988,108,1305,9245.0, , ,True,7,2,2,9,1296,3783,9868,399586,26,35,7,7,goalPredicateCount,9000
miconic,s18-2.pddl,probeWalker, ,success,15940,10s_easy,84.0,1,0,1546,386,13914, ,84,0.1475865,0.0319992,108,1300,9301.0, , ,True,1,1,1,4,1287,3927,10001,402915,26,35,7,7,goalPredicateCount,9000
miconic,s18-3.pddl,probeWalker, ,success,16064,10s_easy,84.0,1,0,1698,424,15323, ,84,0.08670549999999999,0.0239942,108,1301,9223.0, , ,True,10,4,2,5,1577,4669,12260,493881,26,35,7,7,goalPredicateCount,9000
miconic,s18-4.pddl,probeWalker, ,success,15536,10s_easy,87.0,1,0,1794,448,16312, ,87,0.1219955,0.0269779,108,1304,9259.0, , ,True,6,6,3,8,1351,4222,10045,407462,26,35,7,7,goalPredicateCount,9000
miconic,s19-0.pddl,probeWalker, ,success,16616,10s_easy,83.0,1,0,1778,444,16994, ,83,0.0736286,0.019991,114,1448,9163.0, , ,True,0,0,0,4,1357,4168,10667,452867,27,37,7,7,goalPredicateCount,9000
miconic,s19-1.pddl,probeWalker, ,success,17148,10s_easy,80.0,1,0,1566,391,14873, ,80,0.0693725,0.0159913,114,1448,9160.0, , ,True,5,3,3,4,1336,4223,10647,452165,27,37,7,7,goalPredicateCount,9000
miconic,s19-2.pddl,probeWalker, ,success,16488,10s_easy,90.0,1,0,1818,454,17315, ,90,0.061899300000000004,0.0199989,114,1448,9164.0, , ,True,3,3,2,4,1363,4513,10656,452684,27,37,7,7,goalPredicateCount,9000
miconic,s19-3.pddl,probeWalker, ,success,16904,10s_easy,91.0,1,0,2018,504,19237, ,91,0.11599860000000001,0.0319989,114,1449,9262.0, , ,True,3,3,2,5,1443,4409,11168,474629,27,37,7,7,goalPredicateCount,9000
miconic,s19-4.pddl,probeWalker, ,success,16620,10s_easy,85.0,1,0,1750,437,16611, ,85,0.1260003,0.0320007,114,1450,9289.0, , ,True,2,2,1,6,1395,4465,10937,465260,27,37,7,7,goalPredicateCount,9000
miconic,s2-0.pddl,probeWalker, ,success,10536,10s_easy,1.0,1,0,6,1,103, ,1,0.06999999999999999,0.01,12,116,9405.0, , ,True,13,1,1,100,22640,101746,79015,421161,1,3,3,3,goalPredicateCount,9000
miconic,s2-1.pddl,probeWalker, ,success,10536,10s_easy,1.0,1,0,10,2,196, ,1,0.06999999999999999,0.01,12,116,9314.0, , ,True,14,1,1,100,18682,87409,65647,365391,2,3,3,3,goalPredicateCount,9000
miconic,s2-2.pddl,probeWalker, ,success,10536,10s_easy,1.0,1,0,10,2,206, ,1,0.060000000000000005,0.01,12,116,9311.0, , ,True,14,1,1,100,18207,85197,62398,350668,2,3,3,3,goalPredicateCount,9000
miconic,s2-3.pddl,probeWalker, ,success,10536,10s_easy,1.0,1,0,6,1,103, ,1,0.06999999999999999,0.01,12,116,9349.0, , ,True,12,1,1,100,17377,78817,61596,325990,1,3,3,3,goalPredicateCount,9000
miconic,s2-4.pddl,probeWalker, ,success,10536,10s_easy,1.0,1,0,6,1,103, ,1,0.060000000000000005,0.01,12,116,9342.0, , ,True,13,1,1,100,16802,76150,60348,320914,2,3,3,3,goalPredicateCount,9000
miconic,s20-0.pddl,probeWalker, ,success,16764,10s_easy,87.0,1,0,1834,458,18336, ,87,0.1183469,0.0319988,120,1602,9234.0, , ,True,1,1,1,2,1064,3144,8794,391683,30,39,8,8,goalPredicateCount,9000
miconic,s20-1.pddl,probeWalker, ,success,17544,10s_easy,95.0,1,0,2086,521,20816, ,95,0.1936366,0.0559982,120,1603,9355.0, , ,True,1,1,1,3,1054,3380,8429,377890,29,39,7,7,goalPredicateCount,9001
miconic,s20-2.pddl,probeWalker, ,success,16616,10s_easy,90.0,1,0,1810,452,18286, ,90,0.1485573,0.0319994,120,1613,9286.0, , ,True,6,3,1,13,1064,3280,8552,382215,29,39,8,7,goalPredicateCount,9000
miconic,s20-3.pddl,probeWalker, ,success,17012,10s_easy,95.0,1,0,1822,455,18339, ,95,0.08133989999999999,0.0199987,120,1605,9161.0, , ,True,0,0,0,5,1128,3439,8999,402184,29,39,7,8,goalPredicateCount,9000
miconic,s20-4.pddl,probeWalker, ,success,18452,10s_easy,81.0,1,0,1934,483,19457, ,81,0.1042766,0.0279979,120,1606,9230.0, , ,True,3,1,1,6,1302,3939,10627,474698,29,39,8,8,goalPredicateCount,9000
miconic,s21-0.pddl,probeWalker, ,success,18152,10s_easy,105.0,1,0,2150,537,22889, ,105,0.1572062,0.0439986,126,1776,9293.0, , ,True,14,7,5,12,1069,3330,8680,406317,31,41,8,8,goalPredicateCount,9000
