domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
mprime_easy,prob01.pddl,sameoutput, ,success,12124,10s_easy,5.0,1,0,30,7,169, ,5,0.060000000000000005,0.01,73,102.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob02.pddl,sameoutput, ,success,18192,10s_easy,10.0,1,0,62,15,847, ,10,0.3385901,0.01,299,404.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob03.pddl,sameoutput, ,success,15720,10s_easy,4.0,1,0,34,8,589, ,4,0.266071,0.01,231,342.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob04.pddl,sameoutput, ,success,12432,10s_easy,8.0,1,0,42,10,408, ,8,0.09999999999999999,0.01,139,174.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob05.pddl,sameoutput, ,success,16616,10s_easy,12.0,1,0,78,19,496, ,12,0.2250124,0.01,260,301.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob07.pddl,sameoutput, ,success,13192,10s_easy,5.0,1,0,38,9,256, ,5,0.1107012,0.01,352,181.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob09.pddl,sameoutput, ,success,15548,10s_easy,8.0,1,0,82,20,694, ,8,0.247999,0.01,222,328.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob11.pddl,sameoutput, ,success,12752,10s_easy,7.0,1,0,62,15,522, ,7,0.06999999999999999,0.01,131,123.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob12.pddl,sameoutput, ,success,15044,10s_easy,6.0,1,0,42,10,333, ,6,0.1959996,0.01,136,261.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob16.pddl,sameoutput, ,success,23996,10s_easy,6.0,1,0,42,10,752, ,6,0.5899933,0.01,333,663.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob25.pddl,sameoutput, ,success,11076,10s_easy,4.0,1,0,26,6,77, ,4,0.05,0.01,52,107.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob26.pddl,sameoutput, ,success,19000,10s_easy,6.0,1,0,38,9,641, ,6,0.3740087,0.01,220,444.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob27.pddl,sameoutput, ,success,27004,10s_easy,5.0,1,0,38,9,426, ,5,0.6645023,0.01,184,744.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob28.pddl,sameoutput, ,success,12520,10s_easy,11.0,1,0,70,17,308, ,11,0.08,0.01,90,155.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob29.pddl,sameoutput, ,success,18048,10s_easy,4.0,1,0,30,7,358, ,4,0.3319991,0.01,206,407.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob31.pddl,sameoutput, ,success,21072,10s_easy,4.0,1,0,22,5,175, ,4,0.5309529,0.01,343,604.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob32.pddl,sameoutput, ,success,14024,10s_easy,7.0,1,0,54,13,349, ,7,0.1219978,0.01,214,199.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob34.pddl,sameoutput, ,success,20276,10s_easy,4.0,1,0,30,7,234, ,4,0.466059,0.01,370,544.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mprime_easy,prob35.pddl,sameoutput, ,success,12400,10s_easy,5.0,1,0,34,8,160, ,5,0.11,0.01,96,180.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob01.pddl,sameoutput, ,success,10668,10s_easy,5.0,1,0,30,7,22, ,5,0.02,0.01,58,87.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob02.pddl,sameoutput, ,success,17360,10s_easy,8.0,1,0,70,17,353, ,8,0.31434300000000004,0.01,292,386.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob03.pddl,sameoutput, ,success,13492,10s_easy,4.0,1,0,26,6,81, ,4,0.11,0.01,211,180.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob09.pddl,sameoutput, ,success,14516,10s_easy,8.0,1,2,76,18,308, ,8,0.2037515,0.01,205,280.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob11.pddl,sameoutput, ,success,10932,10s_easy,7.0,1,1,59,14,56, ,7,0.04,0.01,110,101.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob19.pddl,sameoutput, ,success,22824,10s_easy,6.0,1,0,62,15,368, ,6,0.524001,0.0120033,465,587.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob20.pddl,sameoutput, ,success,26084,10s_easy,7.0,1,0,34,8,241, ,7,0.6179859000000001,0.0120003,462,685.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob25.pddl,sameoutput, ,success,10668,10s_easy,4.0,1,0,26,6,37, ,4,0.02,0.01,43,67.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob26.pddl,sameoutput, ,success,13480,10s_easy,6.0,1,0,38,9,113, ,6,0.134096,0.01,174,195.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob27.pddl,sameoutput, ,success,12520,10s_easy,5.0,1,0,34,8,81, ,5,0.09999999999999999,0.01,152,168.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob28.pddl,sameoutput, ,success,10800,10s_easy,11.0,1,0,70,17,66, ,11,0.03,0.01,78,98.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob29.pddl,sameoutput, ,success,12592,10s_easy,4.0,1,0,30,7,63, ,4,0.11379520000000001,0.01,177,185.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
mystery_easy,prob30.pddl,sameoutput, ,success,19260,10s_easy,11.0,1,0,118,29,539, ,11,0.3519854,0.0239995,319,425.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p01-pfile1.pddl,sameoutput, ,success,10536,10s_easy,9.0,1,0,38,9,70, ,9,0.02,0.01,17,84.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p02-pfile2.pddl,sameoutput, ,success,10536,10s_easy,13.0,1,0,58,14,124, ,13,0.02,0.01,25,64.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p03-pfile3.pddl,sameoutput, ,success,10536,10s_easy,11.0,1,0,46,11,208, ,11,0.03,0.01,42,93.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p04-pfile4.pddl,sameoutput, ,success,10668,10s_easy,21.0,1,0,110,27,562, ,21,0.02,0.01,50,87.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p05-pfile5.pddl,sameoutput, ,success,10800,10s_easy,22.0,1,0,166,41,1393, ,22,0.04,0.01,84,103.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p06-pfile6.pddl,sameoutput, ,success,10804,10s_easy,20.0,1,0,98,24,819, ,20,0.04,0.01,73,105.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p07-pfile7.pddl,sameoutput, ,success,10932,10s_easy,23.0,1,0,94,23,1155, ,23,0.060000000000000005,0.01,102,125.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p08-pfile8.pddl,sameoutput, ,success,11308,10s_easy,29.0,1,0,134,33,2091, ,29,0.06999999999999999,0.01,128,139.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p09-pfile9.pddl,sameoutput, ,success,11572,10s_easy,37.0,1,0,206,51,3920, ,37,0.0916057,0.01,149,164.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p10-pfile10.pddl,sameoutput, ,success,11860,10s_easy,35.0,1,0,238,59,5256, ,35,0.1109875,0.01,161,181.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p11-pfile11.pddl,sameoutput, ,success,12920,10s_easy,37.0,1,0,210,52,5290, ,37,0.08,0.01,168,124.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p12-pfile12.pddl,sameoutput, ,success,14124,10s_easy,43.0,1,0,202,50,6427, ,43,0.1759993,0.01,213,255.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p13-pfile13.pddl,sameoutput, ,success,16576,10s_easy,76.0,1,0,1198,299,45725, ,76,0.3174331,0.0519982,244,386.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p14-pfile14.pddl,sameoutput, ,success,14636,10s_easy,44.0,1,0,194,48,7444, ,44,0.2099989,0.01,242,290.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p15-pfile15.pddl,sameoutput, ,success,16060,10s_easy,52.0,1,0,326,81,16849, ,52,0.40035099999999996,0.0239985,328,510.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p16-pfile16.pddl,sameoutput, ,success,17284,10s_easy,56.0,1,0,418,104,27170, ,56,0.241229,0.0159993,400,282.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p17-pfile17.pddl,sameoutput, ,success,17724,10s_easy,47.0,1,0,226,56,17365, ,47,0.4834063,0.0159992,454,555.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p18-pfile18.pddl,sameoutput, ,success,13616,10s_easy,34.0,1,0,150,37,4724, ,34,0.1959993,0.01,211,272.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p19-pfile19.pddl,sameoutput, ,success,15340,10s_easy,75.0,1,0,358,89,11447, ,75,0.2264388,0.0159992,289,302.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
satellite_easy,p20-pfile20.pddl,sameoutput, ,success,17928,10s_easy,106.0,1,0,2274,568,74680, ,106,0.23399370000000003,0.0559938,329,310.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p01.pddl,sameoutput, ,success,10536,10s_easy,1.0,1,0,10,2,7, ,1,0.03,0.01,18,85.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p02.pddl,sameoutput, ,success,10536,10s_easy,8.0,1,0,46,11,46, ,8,0.03,0.01,18,93.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p03.pddl,sameoutput, ,success,10668,10s_easy,6.0,1,0,66,16,265, ,6,0.04,0.01,40,101.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p04.pddl,sameoutput, ,success,10668,10s_easy,9.0,1,0,102,25,246, ,9,0.03,0.01,40,70.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p05.pddl,sameoutput, ,success,10796,10s_easy,12.0,1,0,154,38,462, ,12,0.05,0.01,46,115.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p06.pddl,sameoutput, ,success,10796,10s_easy,14.0,1,0,130,32,469, ,14,0.04,0.01,52,108.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p07.pddl,sameoutput, ,success,10796,10s_easy,16.0,1,0,158,39,320, ,16,0.05,0.01,52,115.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p08.pddl,sameoutput, ,success,11284,10s_easy,15.0,1,0,222,55,1296, ,15,0.120696,0.01,84,199.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p09.pddl,sameoutput, ,success,11448,10s_easy,25.0,1,0,182,45,1011, ,25,0.13199929999999999,0.01,92,225.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p10.pddl,sameoutput, ,success,11596,10s_easy,29.0,1,0,378,94,2274, ,29,0.09,0.01,100,160.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p11.pddl,sameoutput, ,success,11780,10s_easy,18.0,1,0,186,46,1776, ,18,0.12199940000000001,0.01,102,194.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p12.pddl,sameoutput, ,success,11976,10s_easy,24.0,1,0,262,65,2003, ,24,0.12,0.01,111,192.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p13.pddl,sameoutput, ,success,11996,10s_easy,32.0,1,0,514,128,4148, ,32,0.13,0.01,120,203.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
zenotravel_easy,p14.pddl,sameoutput, ,success,17668,10s_easy,37.0,1,0,606,151,13385, ,37,0.5124346,0.0359986,220,586.0, , ,True,0,0,0,0,0,0,0,0,0,0,0,goalPredicateCount,0
depot_easy,p01.pddl,stepBackWalker, ,success,10668,10s_easy,8.0,1,0,42,10,86, ,8,0.21000000000000002,0.01,58,10133.0, , ,True,8,1,1,20,5901,61007,346754,5,5,10,9,goalPredicateCount,9000
depot_easy,p02.pddl,stepBackWalker, ,success,11088,10s_easy,16.0,1,0,150,37,303, ,16,0.34,0.01,100,9820.0, , ,True,0,0,0,20,2742,43729,266333,5,6,15,15,goalPredicateCount,9000
depot_easy,p03.pddl,stepBackWalker, ,success,12016,10s_easy,37.0,1,0,610,152,1190, ,37,0.44399849999999996,0.0159992,150,10141.0, , ,True,11,1,1,20,2394,37439,228626,5,6,15,14,goalPredicateCount,9000
depot_easy,p04.pddl,stepBackWalker, ,success,13208,10s_easy,76.0,1,0,4034,1008,8705, ,76,0.4759743,0.0879924,208,9940.0, , ,True,10,1,1,20,2636,42064,258566,5,6,15,15,goalPredicateCount,9000
depot_easy,p07.pddl,stepBackWalker, ,success,12436,10s_easy,44.0,1,0,1050,262,2336, ,44,0.3636159,0.023999,174,9672.0, , ,True,0,0,0,20,373,26945,149615,5,5,72,75,goalPredicateCount,9000
depot_easy,p08.pddl,stepBackWalker, ,success,16388,10s_easy,37.0,1,0,1222,305,3522, ,37,0.3910144,0.0759976,284,9608.0, , ,True,0,0,0,20,222,20982,128406,6,6,94,100,goalPredicateCount,9000
depot_easy,p13.pddl,stepBackWalker, ,success,16404,10s_easy,26.0,1,0,354,88,1338, ,26,0.47501530000000003,0.0199998,236,9700.0, , ,True,0,0,0,20,288,17969,115425,6,5,62,62,goalPredicateCount,9000
depot_easy,p14.pddl,stepBackWalker, ,success,25604,10s_easy,45.0,1,0,778,194,3784, ,45,0.615995,0.103997,404,9861.0, , ,True,0,0,0,20,145,14337,123054,8,7,98,100,goalPredicateCount,9000
depot_easy,p16.pddl,stepBackWalker, ,success,17788,10s_easy,38.0,1,0,686,171,3757, ,38,0.1992814,0.0399989,240,9330.0, , ,True,0,0,0,7,173,16437,174874,10,9,95,100,goalPredicateCount,9000
depot_easy,p19.pddl,stepBackWalker, ,success,29120,10s_easy,87.0,1,0,3946,986,33536, ,87,0.994753,0.439987,388,10225.0, , ,True,6,2,2,20,125,11910,137325,11,14,95,100,goalPredicateCount,9000
driverlog_easy,p01.pddl,stepBackWalker, ,success,10536,10s_easy,6.0,1,0,54,13,123, ,6,0.06999999999999999,0.01,34,9520.0, , ,True,6,1,1,20,415,40665,267538,6,7,97,100,goalPredicateCount,9000
driverlog_easy,p02.pddl,stepBackWalker, ,success,11220,10s_easy,16.0,1,0,14666,3666,29791, ,16,0.1793821,0.067997,41,9610.0, , ,True,9,2,2,20,328,32434,236578,7,7,98,100,goalPredicateCount,9000
driverlog_easy,p03.pddl,stepBackWalker, ,success,10668,10s_easy,14.0,1,0,102,25,197, ,14,0.05,0.01,46,9498.0, , ,True,3,1,1,20,334,33229,253355,7,8,99,100,goalPredicateCount,9000
driverlog_easy,p04.pddl,stepBackWalker, ,success,11196,10s_easy,17.0,1,0,12902,3225,32295, ,17,0.143265,0.0599979,51,9537.0, , ,True,6,1,1,20,308,30723,300439,9,10,99,100,goalPredicateCount,9000
driverlog_easy,p05.pddl,stepBackWalker, ,success,10668,10s_easy,20.0,1,0,222,55,641, ,20,0.11,0.01,59,9518.0, , ,True,3,1,1,20,304,30370,305845,10,10,99,100,goalPredicateCount,9000
driverlog_easy,p06.pddl,stepBackWalker, ,success,10668,10s_easy,16.0,1,0,1674,418,5747, ,16,0.060000000000000005,0.01,69,9361.0, , ,True,3,1,1,20,355,35500,422009,11,12,100,100,goalPredicateCount,9000
driverlog_easy,p07.pddl,stepBackWalker, ,success,10800,10s_easy,17.0,1,0,186,46,634, ,17,0.09999999999999999,0.01,78,9371.0, , ,True,0,0,0,20,248,24728,328246,13,13,99,100,goalPredicateCount,9000
driverlog_easy,p08.pddl,stepBackWalker, ,success,10800,10s_easy,28.0,1,0,794,198,3087, ,28,0.060000000000000005,0.01,84,9306.0, , ,True,18,5,4,20,289,28861,397442,13,14,99,100,goalPredicateCount,9000
driverlog_easy,p09.pddl,stepBackWalker, ,success,11188,10s_easy,41.0,1,0,3546,886,10009, ,41,0.13199840000000002,0.0279982,97,9377.0, , ,True,6,2,2,20,207,20617,181452,8,9,99,100,goalPredicateCount,9000
driverlog_easy,p10.pddl,stepBackWalker, ,success,10940,10s_easy,18.0,1,0,114,28,382, ,18,0.09999999999999999,0.01,114,9309.0, , ,True,0,0,0,20,181,18038,186980,10,10,99,100,goalPredicateCount,9000
driverlog_easy,p11.pddl,stepBackWalker, ,success,11196,10s_easy,27.0,1,0,302,75,1008, ,27,0.06999999999999999,0.01,119,9198.0, , ,True,0,0,0,20,170,16941,149987,8,9,99,100,goalPredicateCount,9000
driverlog_easy,p12.pddl,stepBackWalker, ,success,16496,10s_easy,52.0,1,0,49938,12484,168747, ,52,0.647954,0.50395,176,9796.0, , ,True,3,1,1,20,118,11764,100035,8,8,99,100,goalPredicateCount,9001
driverlog_easy,p13.pddl,stepBackWalker, ,success,12124,10s_easy,29.0,1,0,398,99,1655, ,29,0.1101474,0.01,197,9207.0, , ,True,3,1,1,20,104,10332,84587,8,8,99,100,goalPredicateCount,9000
driverlog_easy,p14.pddl,stepBackWalker, ,success,12268,10s_easy,41.0,1,0,562,140,1991, ,41,0.0913698,0.01,195,9234.0, , ,True,6,2,2,11,151,15077,150747,9,9,99,100,goalPredicateCount,9001
driverlog_easy,p15.pddl,stepBackWalker, ,success,14268,10s_easy,53.0,1,0,922,230,4208, ,53,0.1244024,0.0280009,336,9202.0, , ,True,0,0,0,1,81,8042,89315,11,10,99,100,goalPredicateCount,9000
driverlog_easy,p17.pddl,stepBackWalker, ,success,23708,10s_easy,132.0,1,0,4814,1203,38493, ,132,0.935708,0.483977,665,10034.0, , ,True,0,0,0,1,69,6869,124068,18,18,99,100,goalPredicateCount,9002
freecell_easy,p01.pddl,stepBackWalker, ,success,12100,10s_easy,1.0,1,0,6,1,28, ,1,0.73,0.01,75,10056.0, , ,True,11,1,1,20,1757,26976,171122,5,6,15,15,goalPredicateCount,9000
freecell_easy,p02.pddl,stepBackWalker, ,success,15232,10s_easy,11.0,1,0,46,11,72, ,11,0.2237718,0.01,112,9465.0, , ,True,8,2,2,20,534,17808,131377,7,8,33,33,goalPredicateCount,9000
freecell_easy,p03.pddl,stepBackWalker, ,success,16540,10s_easy,16.0,1,0,70,17,134, ,16,0.3712467,0.01,146,9555.0, , ,True,9,3,3,20,428,20221,146271,7,7,47,46,goalPredicateCount,9000
freecell_easy,p04.pddl,stepBackWalker, ,success,19748,10s_easy,27.0,1,0,322,80,545, ,27,0.47527359999999996,0.0359989,180,9625.0, , ,True,3,1,1,20,237,15711,101844,6,7,66,71,goalPredicateCount,9000
freecell_easy,p05.pddl,stepBackWalker, ,success,23200,10s_easy,32.0,1,0,178,44,316, ,32,0.667346,0.0239997,220,9869.0, , ,True,4,2,2,20,216,13702,90839,6,7,63,64,goalPredicateCount,9000
freecell_easy,p06.pddl,stepBackWalker, ,success,34152,10s_easy,36.0,1,0,430,107,892, ,36,0.616106,0.0999913,255,9762.0, , ,True,3,1,1,15,195,12994,108589,8,9,66,89,goalPredicateCount,9000
freecell_easy,p07.pddl,stepBackWalker, ,success,35084,10s_easy,49.0,1,35,2445,602,2525, ,49,1.389907,0.539968,259,10553.0, , ,True,3,1,1,20,277,12369,77435,6,7,44,31,goalPredicateCount,9000
freecell_easy,probfreecell-2-1.pddl,stepBackWalker, ,success,23172,10s_easy,6.0,1,0,26,6,54, ,6,0.5899984,0.01,92,9882.0, , ,True,4,1,1,20,869,16223,133639,7,8,18,18,goalPredicateCount,9000
freecell_easy,probfreecell-2-2.pddl,stepBackWalker, ,success,20876,10s_easy,1.0,1,0,6,1,22, ,1,0.6559642,0.01,91,10020.0, , ,True,8,1,1,20,1088,18545,176762,9,9,17,16,goalPredicateCount,9000
freecell_easy,probfreecell-2-3.pddl,stepBackWalker, ,success,21436,10s_easy,1.0,1,0,6,1,17, ,1,0.4576917,0.01,92,9764.0, , ,True,9,1,1,20,940,16577,144042,8,8,17,17,goalPredicateCount,9000
freecell_easy,probfreecell-2-4.pddl,stepBackWalker, ,success,21284,10s_easy,1.0,1,0,6,1,27, ,1,0.8985952,0.01,90,10207.0, , ,True,9,1,1,20,1126,18421,171489,8,9,16,16,goalPredicateCount,9000
freecell_easy,probfreecell-2-5.pddl,stepBackWalker, ,success,22804,10s_easy,2.0,1,0,10,2,29, ,2,0.4092633,0.01,92,9662.0, , ,True,8,2,2,20,1011,18268,165459,8,8,18,17,goalPredicateCount,9000
freecell_easy,probfreecell-3-1.pddl,stepBackWalker, ,success,34780,10s_easy,13.0,1,0,54,13,113, ,13,0.48065309999999994,0.0160026,125,9649.0, , ,True,2,1,1,20,354,13977,162667,11,12,39,38,goalPredicateCount,9000
freecell_easy,probfreecell-3-2.pddl,stepBackWalker, ,success,34396,10s_easy,12.0,1,0,50,12,120, ,12,0.5273331,0.0119998,124,9767.0, , ,True,2,1,1,20,369,13780,168014,11,12,37,36,goalPredicateCount,9000
freecell_easy,probfreecell-3-3.pddl,stepBackWalker, ,success,33784,10s_easy,13.0,1,0,54,13,131, ,13,0.46707050000000006,0.0120002,126,9662.0, , ,True,0,0,0,20,392,15259,190830,12,13,38,38,goalPredicateCount,9000
freecell_easy,probfreecell-3-4.pddl,stepBackWalker, ,success,33744,10s_easy,11.0,1,0,46,11,144, ,11,0.743997,0.02,125,9931.0, , ,True,4,1,1,20,414,14501,186966,12,13,35,34,goalPredicateCount,9000
freecell_easy,probfreecell-3-5.pddl,stepBackWalker, ,success,33688,10s_easy,9.0,1,0,50,12,134, ,9,0.48026329999999995,0.0159997,124,9639.0, , ,True,5,1,1,20,333,13073,162240,12,13,39,38,goalPredicateCount,9000
gripper,prob01.pddl,stepBackWalker, ,success,10536,10s_easy,1.0,1,0,14,3,33, ,1,0.06999999999999999,0.01,24,10363.0, , ,True,12,1,1,20,21297,119460,683233,4,5,5,4,goalPredicateCount,9000
gripper,prob02.pddl,stepBackWalker, ,success,10536,10s_easy,8.0,1,0,66,16,126, ,8,0.09,0.01,34,11815.0, , ,True,24,2,2,20,20365,124197,767652,5,5,6,5,goalPredicateCount,9000
gripper,prob03.pddl,stepBackWalker, ,success,10668,10s_easy,9.0,1,0,90,22,167, ,9,0.09,0.01,44,10712.0, , ,True,27,3,3,20,14360,90147,581472,5,4,6,5,goalPredicateCount,9000
gripper,prob04.pddl,stepBackWalker, ,success,10668,10s_easy,17.0,1,0,238,59,531, ,17,0.09,0.01,54,11362.0, , ,True,24,2,2,20,18753,118514,767907,5,4,6,5,goalPredicateCount,9000
gripper,prob05.pddl,stepBackWalker, ,success,10792,10s_easy,25.0,1,0,254,63,594, ,25,0.06999999999999999,0.01,64,10494.0, , ,True,32,3,3,20,15683,97856,633720,5,4,6,5,goalPredicateCount,9000
gripper,prob06.pddl,stepBackWalker, ,success,10924,10s_easy,33.0,1,0,270,67,810, ,33,0.03,0.01,74,10519.0, , ,True,22,2,2,4,15922,100571,653270,5,4,6,5,goalPredicateCount,9000
gripper,prob07.pddl,stepBackWalker, ,success,11320,10s_easy,44.0,1,0,1034,258,3248, ,44,0.08,0.01,84,10476.0, , ,True,21,2,2,20,16679,104447,676819,5,4,6,5,goalPredicateCount,9000
gripper,prob08.pddl,stepBackWalker, ,success,11332,10s_easy,55.0,1,0,1358,339,5040, ,55,0.05,0.01,94,10810.0, , ,True,29,3,3,17,15020,94157,609513,5,4,6,5,goalPredicateCount,9000
gripper,prob09.pddl,stepBackWalker, ,success,11324,10s_easy,59.0,1,0,330,82,1217, ,59,0.060000000000000005,0.01,104,10264.0, , ,True,27,3,3,20,15278,95128,617046,5,4,6,5,goalPredicateCount,9000
gripper,prob10.pddl,stepBackWalker, ,success,11592,10s_easy,64.0,1,0,610,152,2549, ,64,0.08,0.01,114,10204.0, , ,True,31,3,3,20,13911,86646,561594,5,4,6,5,goalPredicateCount,9000
gripper,prob11.pddl,stepBackWalker, ,success,12120,10s_easy,78.0,1,0,2194,548,9816, ,78,0.0810699,0.0199985,124,9952.0, , ,True,21,2,2,20,10678,68385,442863,5,4,6,5,goalPredicateCount,9000
gripper,prob12.pddl,stepBackWalker, ,success,12116,10s_easy,82.0,1,0,698,174,3274, ,82,0.06999999999999999,0.01,134,10317.0, , ,True,20,2,2,20,13176,82733,536234,5,4,6,5,goalPredicateCount,9000
gripper,prob13.pddl,stepBackWalker, ,success,11852,10s_easy,82.0,1,0,418,104,2035, ,82,0.06999999999999999,0.01,144,10266.0, , ,True,28,3,3,20,13862,87702,567334,5,4,6,5,goalPredicateCount,9000
gripper,prob14.pddl,stepBackWalker, ,success,12640,10s_easy,97.0,1,0,1010,252,5760, ,97,0.0728398,0.0119988,154,10096.0, , ,True,30,3,3,20,11333,72464,469047,5,4,6,5,goalPredicateCount,9000
gripper,prob15.pddl,stepBackWalker, ,success,13560,10s_easy,110.0,1,0,3822,955,20160, ,110,0.09760730000000001,0.0359983,164,9788.0, , ,True,26,3,3,20,10335,65892,427019,5,4,6,5,goalPredicateCount,9000
