domain,problem,algorithm,unexplained_errors,error,raw_memory,p7_settings_file,cost,coverage,dead_ends,evaluations,expansions,generated,initial_h_value,plan_length,planner_time,search_time,translator_facts,reformulation_time,reformulated_plan_valid,rebuild_plan_valid,solvable,plan_length_difference,macros_used,unique_macros_used,macros_generated,total_walker_paths,total_walker_steps,total_walker_actions_generated,walker_average_branching_factor,walker_median_branching_factor,walker_average_path_length,walker_median_path_length,walker_heuristic,walker_total_time
mprime_easy,prob32.pddl,greedyResumeWalker, ,success,14024,1s_easy,7.0,1,0,54,13,349, ,7,0.1002951,0.01,214,1050.0, , ,True,0,0,0,0,41,516,6551,11,13,12,12,goalPredicateCount,900
mprime_easy,prob34.pddl,greedyResumeWalker, ,success,20276,1s_easy,4.0,1,0,30,7,234, ,4,0.3514627,0.01,370,1309.0, , ,True,0,0,0,0,24,379,5630,13,14,15,14,goalPredicateCount,901
mprime_easy,prob35.pddl,greedyResumeWalker, ,success,12432,1s_easy,5.0,1,0,26,6,132, ,5,0.0804416,0.01,96,1053.0, , ,True,0,0,0,10,119,945,11711,10,12,7,6,goalPredicateCount,900
mystery_easy,prob01.pddl,greedyResumeWalker, ,success,10800,1s_easy,5.0,1,0,30,7,22, ,5,0.32,0.01,58,1373.0, , ,True,0,0,0,20,854,3654,19646,3,3,4,4,goalPredicateCount,900
mystery_easy,prob02.pddl,greedyResumeWalker, ,success,17360,1s_easy,8.0,1,0,70,17,353, ,8,0.27447509999999997,0.01,292,1234.0, , ,True,0,0,0,0,95,1603,21034,12,13,16,13,goalPredicateCount,900
mystery_easy,prob03.pddl,greedyResumeWalker, ,success,13512,1s_easy,4.0,1,0,26,6,82, ,4,0.1746185,0.01,211,1167.0, , ,True,0,0,0,6,169,1871,18595,8,10,11,10,goalPredicateCount,900
mystery_easy,prob09.pddl,greedyResumeWalker, ,success,14664,1s_easy,8.0,1,2,76,18,308, ,8,0.2589839,0.01,205,1252.0, , ,True,0,0,0,20,404,2185,22973,8,9,5,5,goalPredicateCount,900
mystery_easy,prob11.pddl,greedyResumeWalker, ,success,11072,1s_easy,7.0,1,1,59,14,56, ,7,0.18000000000000002,0.01,110,1219.0, , ,True,0,0,0,20,574,3216,17431,4,5,5,5,goalPredicateCount,900
mystery_easy,prob19.pddl,greedyResumeWalker, ,success,22880,1s_easy,6.0,1,0,46,11,314, ,6,0.38849829999999996,0.01,465,1362.0, , ,True,0,0,0,7,56,1007,13006,12,13,17,17,goalPredicateCount,900
mystery_easy,prob20.pddl,greedyResumeWalker, ,success,26160,1s_easy,7.0,1,0,34,8,249, ,7,0.4087786,0.01,462,1376.0, , ,True,0,0,0,1,41,975,8730,8,9,23,16,goalPredicateCount,900
mystery_easy,prob25.pddl,greedyResumeWalker, ,success,10668,1s_easy,4.0,1,0,26,6,37, ,4,0.04,0.01,43,1011.0, , ,True,0,0,0,2,858,2424,15000,2,3,2,3,goalPredicateCount,900
mystery_easy,prob26.pddl,greedyResumeWalker, ,success,13512,1s_easy,5.0,1,0,30,7,83, ,5,0.2,0.01,174,1198.0, , ,True,3,1,1,20,241,2209,19319,7,8,9,7,goalPredicateCount,900
mystery_easy,prob27.pddl,greedyResumeWalker, ,success,12672,1s_easy,5.0,1,0,34,8,81, ,5,0.2101629,0.01,152,1213.0, , ,True,0,0,0,20,343,2765,26690,8,9,8,7,goalPredicateCount,900
mystery_easy,prob28.pddl,greedyResumeWalker, ,success,10800,1s_easy,11.0,1,0,70,17,68, ,11,0.14,0.01,78,1163.0, , ,True,0,0,0,20,775,3077,19813,4,5,3,4,goalPredicateCount,900
mystery_easy,prob29.pddl,greedyResumeWalker, ,success,12732,1s_easy,4.0,1,0,30,7,63, ,4,0.2301976,0.01,177,1226.0, , ,True,0,0,0,20,331,2657,24548,7,8,8,7,goalPredicateCount,900
mystery_easy,prob30.pddl,greedyResumeWalker, ,success,19108,1s_easy,11.0,1,0,66,16,263, ,11,0.4620625,0.0119988,319,1479.0, , ,True,0,0,0,20,218,1361,15457,9,10,6,4,goalPredicateCount,900
satellite_easy,p01-pfile1.pddl,greedyResumeWalker, ,success,10540,1s_easy,9.0,1,0,38,9,73, ,9,0.02,0.01,24,981.0, , ,True,0,0,0,4,70,249,51577,7,8,3,3,goalPredicateCount,900
satellite_easy,p02-pfile2.pddl,greedyResumeWalker, ,success,10536,1s_easy,14.0,1,0,86,21,217, ,14,0.04,0.01,33,992.0, , ,True,4,2,2,20,291,1125,66099,9,10,3,4,goalPredicateCount,900
satellite_easy,p03-pfile3.pddl,greedyResumeWalker, ,success,10668,1s_easy,16.0,1,0,134,33,568, ,16,0.03,0.01,58,1021.0, , ,True,0,0,0,7,1933,6452,32516,3,2,3,3,goalPredicateCount,900
satellite_easy,p04-pfile4.pddl,greedyResumeWalker, ,success,10800,1s_easy,21.0,1,0,262,65,1411, ,21,0.060000000000000005,0.01,70,1074.0, , ,True,0,0,0,20,1139,6180,53641,7,9,5,5,goalPredicateCount,900
satellite_easy,p05-pfile5.pddl,greedyResumeWalker, ,success,10932,1s_easy,16.0,1,0,194,48,1688, ,16,0.09,0.01,114,1112.0, , ,True,0,0,0,20,1080,5702,35892,5,5,5,5,goalPredicateCount,900
satellite_easy,p06-pfile6.pddl,greedyResumeWalker, ,success,10928,1s_easy,21.0,1,0,106,26,1093, ,21,0.04,0.01,106,1022.0, , ,True,0,0,0,20,585,4571,50763,9,9,7,6,goalPredicateCount,900
satellite_easy,p07-pfile7.pddl,greedyResumeWalker, ,success,11200,1s_easy,23.0,1,0,110,27,1555, ,23,0.060000000000000005,0.01,150,1043.0, , ,True,0,0,0,20,375,4167,52862,11,12,11,9,goalPredicateCount,900
satellite_easy,p08-pfile8.pddl,greedyResumeWalker, ,success,11572,1s_easy,30.0,1,0,374,93,6077, ,30,0.05,0.01,128,1020.0, , ,True,0,0,0,5,149,1488,55191,14,16,9,8,goalPredicateCount,900
satellite_easy,p09-pfile9.pddl,greedyResumeWalker, ,success,11572,1s_easy,37.0,1,0,206,51,3920, ,37,0.0700949,0.01,149,1027.0, , ,True,0,0,0,0,21,311,43602,13,14,14,10,goalPredicateCount,900
satellite_easy,p10-pfile10.pddl,greedyResumeWalker, ,success,11920,1s_easy,33.0,1,0,174,43,3979, ,33,0.09999999999999999,0.01,246,1070.0, , ,True,0,0,0,20,316,4081,59124,13,13,12,10,goalPredicateCount,900
satellite_easy,p11-pfile11.pddl,greedyResumeWalker, ,success,12912,1s_easy,37.0,1,0,210,52,5290, ,37,0.112928,0.01,168,1066.0, , ,True,0,0,0,1,31,488,52919,12,13,15,13,goalPredicateCount,900
satellite_easy,p12-pfile12.pddl,greedyResumeWalker, ,success,13996,1s_easy,43.0,1,0,198,49,6357, ,43,0.15722750000000002,0.01,213,1107.0, , ,True,0,0,0,3,96,1139,53743,14,15,11,11,goalPredicateCount,900
satellite_easy,p13-pfile13.pddl,greedyResumeWalker, ,success,15600,1s_easy,76.0,1,0,1422,355,58143, ,76,0.4050625,0.0759695,394,1398.0, , ,True,0,0,0,20,227,3214,41562,12,12,14,12,goalPredicateCount,900
satellite_easy,p14-pfile14.pddl,greedyResumeWalker, ,success,14836,1s_easy,48.0,1,0,954,238,37137, ,48,0.2729586,0.0439537,392,1250.0, , ,True,0,0,0,20,502,4045,37902,8,8,8,6,goalPredicateCount,900
satellite_easy,p15-pfile15.pddl,greedyResumeWalker, ,success,16092,1s_easy,52.0,1,0,702,175,36790, ,52,0.30799940000000003,0.0319997,528,1304.0, , ,True,0,0,0,20,143,2310,37401,15,15,16,12,goalPredicateCount,900
satellite_easy,p16-pfile16.pddl,greedyResumeWalker, ,success,17300,1s_easy,56.0,1,0,418,104,27182, ,56,0.2617929,0.0159998,400,1221.0, , ,True,0,0,0,2,74,1103,42285,16,17,14,10,goalPredicateCount,900
satellite_easy,p17-pfile17.pddl,greedyResumeWalker, ,success,17436,1s_easy,44.0,1,0,178,44,13968, ,44,0.287999,0.01,454,1246.0, , ,True,0,0,0,9,130,2116,34313,15,15,16,12,goalPredicateCount,900
satellite_easy,p18-pfile18.pddl,greedyResumeWalker, ,success,13620,1s_easy,34.0,1,0,154,38,4866, ,34,0.1985971,0.01,211,1181.0, , ,True,0,0,0,3,246,3053,42228,12,13,12,9,goalPredicateCount,900
satellite_easy,p19-pfile19.pddl,greedyResumeWalker, ,success,16428,1s_easy,73.0,1,0,662,165,22864, ,73,0.2163083,0.0199986,289,1183.0, , ,True,2,1,1,12,194,2496,36205,13,13,12,10,goalPredicateCount,900
satellite_easy,p20-pfile20.pddl,greedyResumeWalker, ,success,14324,1s_easy,107.0,1,0,682,170,22553, ,107,0.2586258,0.0239991,454,1229.0, , ,True,0,0,0,7,153,2500,36005,13,14,16,10,goalPredicateCount,900
zenotravel_easy,p01.pddl,greedyResumeWalker, ,success,10536,1s_easy,1.0,1,0,10,2,7, ,1,0.02,0.01,18,1001.0, , ,True,0,0,0,0,2524,5049,12626,1,1,2,2,goalPredicateCount,900
zenotravel_easy,p02.pddl,greedyResumeWalker, ,success,10536,1s_easy,8.0,1,0,46,11,46, ,8,0.03,0.01,18,1000.0, , ,True,0,0,0,0,1333,2941,19330,3,3,2,2,goalPredicateCount,900
zenotravel_easy,p03.pddl,greedyResumeWalker, ,success,10800,1s_easy,6.0,1,0,30,7,118, ,6,0.06999999999999999,0.01,66,1066.0, , ,True,0,0,0,20,655,1940,20247,3,3,2,2,goalPredicateCount,900
zenotravel_easy,p04.pddl,greedyResumeWalker, ,success,10800,1s_easy,7.0,1,0,38,9,116, ,7,0.06999999999999999,0.01,76,1041.0, , ,True,6,1,1,20,1229,3927,30859,4,3,3,3,goalPredicateCount,900
zenotravel_easy,p05.pddl,greedyResumeWalker, ,success,10800,1s_easy,12.0,1,0,154,38,462, ,12,0.06999999999999999,0.01,46,1046.0, , ,True,0,0,0,20,808,2843,19198,3,2,3,3,goalPredicateCount,900
zenotravel_easy,p06.pddl,greedyResumeWalker, ,success,10960,1s_easy,12.0,1,0,58,14,248, ,12,0.060000000000000005,0.01,90,1021.0, , ,True,0,0,0,20,556,1886,37679,7,7,3,3,goalPredicateCount,900
zenotravel_easy,p07.pddl,greedyResumeWalker, ,success,10808,1s_easy,15.0,1,0,178,44,520, ,15,0.09,0.01,58,1077.0, , ,True,5,1,1,20,728,2426,24067,4,4,3,3,goalPredicateCount,900
zenotravel_easy,p08.pddl,greedyResumeWalker, ,success,11596,1s_easy,15.0,1,0,138,34,652, ,15,0.17,0.01,147,1180.0, , ,True,0,0,0,20,527,2801,28824,8,9,5,4,goalPredicateCount,900
zenotravel_easy,p09.pddl,greedyResumeWalker, ,success,11476,1s_easy,24.0,1,0,246,61,1357, ,24,0.08,0.01,92,1046.0, , ,True,3,1,1,20,600,1895,23486,4,4,3,3,goalPredicateCount,900
zenotravel_easy,p10.pddl,greedyResumeWalker, ,success,11740,1s_easy,28.0,1,0,418,104,3249, ,28,0.1475314,0.01,179,1141.0, , ,True,0,0,0,20,492,1701,21207,4,4,3,3,goalPredicateCount,900
zenotravel_easy,p11.pddl,greedyResumeWalker, ,success,12044,1s_easy,17.0,1,0,262,65,2180, ,17,0.1936978,0.01,183,1212.0, , ,True,0,0,0,20,702,3278,27576,6,7,4,4,goalPredicateCount,900
zenotravel_easy,p12.pddl,greedyResumeWalker, ,success,11988,1s_easy,25.0,1,0,394,98,3230, ,25,0.1449079,0.01,111,1130.0, , ,True,3,1,1,20,801,3216,27737,4,3,4,3,goalPredicateCount,900
zenotravel_easy,p13.pddl,greedyResumeWalker, ,success,12500,1s_easy,33.0,1,0,826,206,5821, ,33,0.1275152,0.0119986,237,1131.0, , ,True,3,1,1,20,582,2335,23652,6,4,4,3,goalPredicateCount,900
zenotravel_easy,p14.pddl,greedyResumeWalker, ,success,17728,1s_easy,37.0,1,0,874,218,18674, ,37,0.4572731,0.0439506,435,1436.0, , ,True,0,0,0,20,337,2393,35010,11,11,7,4,goalPredicateCount,900
depot_easy,p01.pddl,greedyWalker, ,success,10668,1s_easy,8.0,1,0,46,11,88, ,8,0.13,0.01,58,1142.0, , ,True,4,1,1,20,978,5612,41460,6,6,5,5,goalPredicateCount,900
depot_easy,p02.pddl,greedyWalker, ,success,11204,1s_easy,16.0,1,0,174,43,420, ,16,0.15000000000000002,0.01,100,1157.0, , ,True,3,1,1,20,1034,4633,46367,7,9,4,4,goalPredicateCount,900
depot_easy,p03.pddl,greedyWalker, ,success,12032,1s_easy,38.0,1,0,922,230,1982, ,38,0.1281291,0.0119992,150,1124.0, , ,True,2,1,1,20,554,3834,32608,7,7,6,6,goalPredicateCount,900
depot_easy,p04.pddl,greedyWalker, ,success,12972,1s_easy,38.0,1,0,1334,333,3115, ,38,0.17784690000000003,0.0319983,208,1167.0, , ,True,2,1,1,20,524,3416,28822,7,7,6,6,goalPredicateCount,900
depot_easy,p07.pddl,greedyWalker, ,success,12124,1s_easy,24.0,1,0,278,69,746, ,24,0.1719992,0.01,174,1175.0, , ,True,3,1,1,20,359,3167,30144,8,9,8,8,goalPredicateCount,900
depot_easy,p08.pddl,greedyWalker, ,success,15124,1s_easy,62.0,1,0,2434,608,7421, ,62,0.396054,0.123974,310,1436.0, , ,True,4,2,2,20,270,2575,28432,9,10,9,9,goalPredicateCount,900
depot_easy,p13.pddl,greedyWalker, ,success,14172,1s_easy,22.0,1,0,246,61,1084, ,22,0.29267550000000003,0.01,278,1317.0, , ,True,6,2,2,20,270,2163,24402,9,10,8,7,goalPredicateCount,900
depot_easy,p14.pddl,greedyWalker, ,success,19080,1s_easy,44.0,1,0,2262,565,11448, ,44,0.6227879999999999,0.23199,466,1617.0, , ,True,2,1,1,16,260,1590,25061,12,13,6,5,goalPredicateCount,900
depot_easy,p16.pddl,greedyWalker, ,success,17876,1s_easy,35.0,1,0,630,157,3659, ,35,0.24800540000000001,0.0519991,240,1233.0, , ,True,0,0,0,2,110,1762,29546,15,16,16,15,goalPredicateCount,900
depot_easy,p19.pddl,greedyWalker, ,success,26300,1s_easy,56.0,1,0,1574,393,13821, ,56,0.680471,0.315949,388,1654.0, , ,True,0,0,0,1,92,1302,21355,15,15,14,10,goalPredicateCount,900
driverlog_easy,p01.pddl,greedyWalker, ,success,10536,1s_easy,5.0,1,0,34,8,84, ,5,0.05,0.01,34,1021.0, , ,True,5,2,2,20,942,2637,46629,6,6,2,3,goalPredicateCount,900
driverlog_easy,p02.pddl,greedyWalker, ,success,10672,1s_easy,23.0,1,0,922,230,1833, ,23,0.18000000000000002,0.01,41,1177.0, , ,True,15,3,3,20,815,4588,42533,7,8,5,5,goalPredicateCount,900
driverlog_easy,p03.pddl,greedyWalker, ,success,10668,1s_easy,11.0,1,0,78,19,188, ,11,0.06999999999999999,0.01,46,1047.0, , ,True,3,1,1,20,1084,5260,45622,6,7,4,4,goalPredicateCount,900
driverlog_easy,p04.pddl,greedyWalker, ,success,11092,1s_easy,34.0,1,0,7930,1982,20486, ,34,0.1611922,0.0290924,51,1152.0, , ,True,10,2,2,20,821,3149,48341,9,10,3,3,goalPredicateCount,900
driverlog_easy,p05.pddl,greedyWalker, ,success,10668,1s_easy,14.0,1,0,134,33,382, ,14,0.14,0.01,59,1136.0, , ,True,9,2,2,20,683,2993,39352,9,10,4,4,goalPredicateCount,900
driverlog_easy,p06.pddl,greedyWalker, ,success,10804,1s_easy,5.0,1,0,98,24,354, ,5,0.12,0.01,69,1092.0, , ,True,8,2,2,20,715,2561,58411,13,13,3,3,goalPredicateCount,900
driverlog_easy,p07.pddl,greedyWalker, ,success,10800,1s_easy,15.0,1,0,142,35,505, ,15,0.15000000000000002,0.01,78,1140.0, , ,True,4,1,1,20,763,3918,66398,13,14,5,5,goalPredicateCount,900
driverlog_easy,p08.pddl,greedyWalker, ,success,10800,1s_easy,33.0,1,0,642,160,2491, ,33,0.13,0.01,84,1108.0, , ,True,8,3,3,20,634,1571,68372,13,15,2,2,goalPredicateCount,900
driverlog_easy,p09.pddl,greedyWalker, ,success,10936,1s_easy,29.0,1,0,274,68,676, ,29,0.16,0.01,97,1144.0, , ,True,7,2,2,20,559,2481,26896,8,8,4,4,goalPredicateCount,900
driverlog_easy,p10.pddl,greedyWalker, ,success,10944,1s_easy,16.0,1,0,166,41,625, ,16,0.14,0.01,114,1110.0, , ,True,6,2,2,20,638,2214,36581,10,10,3,3,goalPredicateCount,900
driverlog_easy,p11.pddl,greedyWalker, ,success,11068,1s_easy,23.0,1,0,250,62,824, ,23,0.06999999999999999,0.01,119,1046.0, , ,True,2,1,1,20,509,3310,34257,8,9,6,5,goalPredicateCount,900
driverlog_easy,p12.pddl,greedyWalker, ,success,16180,1s_easy,49.0,1,0,46658,11664,157105, ,49,0.447248,0.355918,176,1429.0, , ,True,4,1,1,20,461,1974,21198,7,8,4,3,goalPredicateCount,900
driverlog_easy,p13.pddl,greedyWalker, ,success,13036,1s_easy,44.0,1,0,9062,2265,32669, ,44,0.20898,0.0959809,197,1185.0, , ,True,4,1,1,20,332,1772,18374,8,9,5,4,goalPredicateCount,900
driverlog_easy,p14.pddl,greedyWalker, ,success,12148,1s_easy,39.0,1,0,506,126,1981, ,39,0.1439705,0.0119975,195,1129.0, , ,True,2,1,1,20,299,2031,22193,9,8,6,6,goalPredicateCount,900
driverlog_easy,p15.pddl,greedyWalker, ,success,14408,1s_easy,53.0,1,0,922,230,4699, ,53,0.1758883,0.0279902,336,1162.0, , ,True,0,0,0,15,143,1396,15372,9,10,9,8,goalPredicateCount,900
driverlog_easy,p17.pddl,greedyWalker, ,success,23168,1s_easy,123.0,1,0,4714,1178,37279, ,123,0.545793,0.299991,665,1500.0, , ,True,0,0,0,2,63,880,17235,18,18,13,11,goalPredicateCount,900
freecell_easy,p01.pddl,greedyWalker, ,success,12044,1s_easy,2.0,1,0,10,2,26, ,2,0.2606965,0.01,75,1288.0, , ,True,8,2,2,20,197,2123,15169,6,7,10,11,goalPredicateCount,900
freecell_easy,p02.pddl,greedyWalker, ,success,15196,1s_easy,13.0,1,0,54,13,123, ,13,0.2935802,0.01,112,1295.0, , ,True,2,1,1,13,107,1607,13634,7,8,15,14,goalPredicateCount,900
freecell_easy,p03.pddl,greedyWalker, ,success,16764,1s_easy,17.0,1,0,102,25,195, ,17,0.24602580000000002,0.01,146,1225.0, , ,True,2,1,1,13,103,1592,12818,7,8,15,13,goalPredicateCount,900
freecell_easy,p04.pddl,greedyWalker, ,success,19648,1s_easy,26.0,1,0,218,54,274, ,26,0.6549445,0.0239707,180,1643.0, , ,True,4,1,1,20,187,1712,11028,5,6,9,7,goalPredicateCount,900
freecell_easy,p05.pddl,greedyWalker, ,success,23784,1s_easy,34.0,1,0,346,86,555, ,34,0.4159707,0.0519986,220,1414.0, , ,True,2,1,1,13,95,1323,8832,6,7,13,11,goalPredicateCount,900
freecell_easy,p06.pddl,greedyWalker, ,success,33716,1s_easy,36.0,1,0,318,79,556, ,36,0.597143,0.0839983,255,1568.0, , ,True,3,1,1,2,83,1381,11534,7,9,16,16,goalPredicateCount,900
freecell_easy,p07.pddl,greedyWalker, ,success,35096,1s_easy,59.0,1,154,6920,1691,7374, ,59,2.24771,1.51171,259,3234.0, , ,True,4,1,1,17,111,1506,10094,6,7,13,13,goalPredicateCount,900
freecell_easy,probfreecell-2-1.pddl,greedyWalker, ,success,23484,1s_easy,5.0,1,0,22,5,32, ,5,0.2807833,0.01,92,1279.0, , ,True,4,2,2,9,135,1469,14354,8,9,10,11,goalPredicateCount,900
freecell_easy,probfreecell-2-2.pddl,greedyWalker, ,success,23468,1s_easy,8.0,1,0,38,9,85, ,8,0.4015434,0.01,91,1382.0, , ,True,0,0,0,4,129,1383,16221,10,11,10,11,goalPredicateCount,901
freecell_easy,probfreecell-2-3.pddl,greedyWalker, ,success,23400,1s_easy,6.0,1,0,26,6,42, ,6,0.3499986,0.01,92,1322.0, , ,True,3,1,1,9,162,1673,17054,9,10,10,11,goalPredicateCount,900
freecell_easy,probfreecell-2-4.pddl,greedyWalker, ,success,24296,1s_easy,5.0,1,0,46,11,107, ,5,0.2930879,0.01,90,1270.0, , ,True,3,1,1,13,127,1462,15675,9,10,11,12,goalPredicateCount,900
freecell_easy,probfreecell-2-5.pddl,greedyWalker, ,success,23764,1s_easy,7.0,1,0,34,8,63, ,7,0.2799987,0.01,92,1265.0, , ,True,3,2,2,15,145,1816,19460,9,10,12,13,goalPredicateCount,900
freecell_easy,probfreecell-3-1.pddl,greedyWalker, ,success,34588,1s_easy,14.0,1,0,58,14,113, ,14,0.6896899999999999,0.0240001,125,1672.0, , ,True,0,0,0,1,73,1292,17943,13,13,17,15,goalPredicateCount,900
freecell_easy,probfreecell-3-2.pddl,greedyWalker, ,success,34200,1s_easy,13.0,1,0,54,13,133, ,13,0.706736,0.0239997,124,1689.0, , ,True,0,0,0,0,57,1101,16478,14,15,19,20,goalPredicateCount,900
freecell_easy,probfreecell-3-3.pddl,greedyWalker, ,success,33876,1s_easy,13.0,1,0,54,13,133, ,13,0.601998,0.0120003,126,1584.0, , ,True,0,0,0,1,57,1046,15784,14,15,18,17,goalPredicateCount,900
freecell_easy,probfreecell-3-4.pddl,greedyWalker, ,success,33556,1s_easy,12.0,1,0,50,12,138, ,12,0.6776733,0.0119775,125,1654.0, , ,True,0,0,0,0,55,1110,17858,15,16,20,19,goalPredicateCount,900
freecell_easy,probfreecell-3-5.pddl,greedyWalker, ,success,34752,1s_easy,14.0,1,0,58,14,134, ,14,0.583959,0.0239884,124,1542.0, , ,True,0,0,0,0,76,1331,21143,14,16,17,14,goalPredicateCount,900
gripper,prob01.pddl,greedyWalker, ,success,10536,1s_easy,3.0,1,0,54,13,80, ,3,0.06999999999999999,0.01,24,1079.0, , ,True,12,2,2,20,3047,10566,82371,4,6,3,3,goalPredicateCount,900
gripper,prob02.pddl,greedyWalker, ,success,10536,1s_easy,9.0,1,0,82,20,142, ,9,0.060000000000000005,0.01,34,1068.0, , ,True,12,2,2,20,2135,7787,64067,5,8,3,3,goalPredicateCount,900
gripper,prob03.pddl,greedyWalker, ,success,10672,1s_easy,14.0,1,0,114,28,225, ,14,0.05,0.01,44,1057.0, , ,True,15,3,3,20,1981,7446,61894,5,8,3,3,goalPredicateCount,900
gripper,prob04.pddl,greedyWalker, ,success,10668,1s_easy,19.0,1,0,170,42,375, ,19,0.08,0.01,54,1092.0, , ,True,16,3,3,20,1798,6744,56220,5,8,3,3,goalPredicateCount,900
gripper,prob05.pddl,greedyWalker, ,success,10664,1s_easy,27.0,1,0,146,36,378, ,27,0.06999999999999999,0.01,64,1083.0, , ,True,15,3,3,20,2288,8564,70665,5,6,3,3,goalPredicateCount,900
gripper,prob06.pddl,greedyWalker, ,success,10800,1s_easy,33.0,1,0,258,64,733, ,33,0.060000000000000005,0.01,74,1044.0, , ,True,18,3,3,20,2425,8980,74762,5,6,3,3,goalPredicateCount,900
gripper,prob07.pddl,greedyWalker, ,success,11068,1s_easy,46.0,1,0,882,220,2791, ,46,0.05,0.01,84,1052.0, , ,True,16,3,3,20,1829,7071,58637,5,6,3,3,goalPredicateCount,900
gripper,prob08.pddl,greedyWalker, ,success,11196,1s_easy,54.0,1,0,394,98,1307, ,54,0.060000000000000005,0.01,94,1046.0, , ,True,15,3,3,20,2206,8366,69543,5,6,3,3,goalPredicateCount,900
gripper,prob09.pddl,greedyWalker, ,success,11460,1s_easy,58.0,1,0,594,148,2176, ,58,0.06999999999999999,0.01,104,1059.0, , ,True,19,3,3,20,2161,8004,67940,5,8,3,3,goalPredicateCount,900
gripper,prob10.pddl,greedyWalker, ,success,11716,1s_easy,69.0,1,0,1706,426,6837, ,69,0.0939987,0.0239987,114,1123.0, , ,True,16,3,3,20,1506,5742,47470,5,6,3,3,goalPredicateCount,900
gripper,prob11.pddl,greedyWalker, ,success,11720,1s_easy,76.0,1,0,550,137,2414, ,76,0.0636448,0.0119937,124,1049.0, , ,True,15,3,3,20,1490,5658,47148,5,6,3,3,goalPredicateCount,900
gripper,prob12.pddl,greedyWalker, ,success,11844,1s_easy,84.0,1,0,454,113,1995, ,84,0.0908046,0.01,134,1106.0, , ,True,15,3,3,20,1500,5620,46882,5,8,3,3,goalPredicateCount,900
gripper,prob13.pddl,greedyWalker, ,success,12116,1s_easy,91.0,1,0,642,160,3315, ,91,0.060000000000000005,0.01,144,1043.0, , ,True,15,3,3,20,1828,6809,57064,5,8,3,3,goalPredicateCount,900
gripper,prob14.pddl,greedyWalker, ,success,12768,1s_easy,103.0,1,0,3214,803,17688, ,103,0.10392110000000002,0.0319981,154,1091.0, , ,True,15,3,3,20,1791,6641,56172,5,8,3,3,goalPredicateCount,900
gripper,prob15.pddl,greedyWalker, ,success,13176,1s_easy,112.0,1,0,4038,1009,24623, ,112,0.1194084,0.0672844,164,1103.0, , ,True,10,2,2,20,1565,5863,49582,5,6,3,3,goalPredicateCount,900
gripper,prob16.pddl,greedyWalker, ,success,13164,1s_easy,115.0,1,0,822,205,5125, ,115,0.07199939999999999,0.0119994,174,1054.0, , ,True,15,3,3,20,1847,6869,57659,5,8,3,3,goalPredicateCount,900
gripper,prob17.pddl,greedyWalker, ,success,14476,1s_easy,125.0,1,0,5354,1338,34451, ,125,0.196998,0.103952,184,1212.0, , ,True,17,3,3,20,1217,4541,38865,5,8,3,3,goalPredicateCount,900
gripper,prob18.pddl,greedyWalker, ,success,13816,1s_easy,132.0,1,0,858,214,5513, ,132,0.0719988,0.0119988,194,1048.0, , ,True,15,3,3,20,1360,4977,41840,5,8,3,3,goalPredicateCount,900
gripper,prob19.pddl,greedyWalker, ,success,14028,1s_easy,141.0,1,0,730,182,4730, ,141,0.0728226,0.0103721,204,1058.0, , ,True,15,3,3,20,1562,5745,48350,5,8,3,3,goalPredicateCount,900
gripper,prob20.pddl,greedyWalker, ,success,15556,1s_easy,149.0,1,0,6354,1588,45626, ,149,0.22390500000000002,0.119231,214,1248.0, , ,True,17,3,3,20,1178,4362,36992,5,8,3,3,goalPredicateCount,900
hanoi,pb1.pddl,greedyWalker, ,success,10540,1s_easy,7.0,1,0,70,17,49, ,7,0.01,0.01,22,952.0, , ,True,0,0,0,0,0,0,60847,2,2,0,0,goalPredicateCount,900
hanoi,pb2.pddl,greedyWalker, ,success,10672,1s_easy,15.0,1,0,150,37,110, ,15,0.01,0.01,30,950.0, , ,True,0,0,0,0,0,0,54272,2,2,0,0,goalPredicateCount,900
hanoi,pb3.pddl,greedyWalker, ,success,10668,1s_easy,38.0,1,0,922,230,688, ,38,0.02,0.01,39,960.0, , ,True,0,0,0,0,0,0,49085,2,3,0,0,goalPredicateCount,900
hanoi,pb4.pddl,greedyWalker, ,success,10800,1s_easy,70.0,1,0,1446,361,1082, ,70,0.033902299999999996,0.0119996,49,1007.0, , ,True,0,0,0,0,0,0,33775,2,3,0,0,goalPredicateCount,900
hanoi,pb5.pddl,greedyWalker, ,success,11076,1s_easy,164.0,1,0,4362,1090,3269, ,164,0.0519936,0.0319936,60,993.0, , ,True,0,0,0,0,0,0,43890,2,3,0,0,goalPredicateCount,900
hanoi,pb6.pddl,greedyWalker, ,success,11616,1s_easy,314.0,1,0,12278,3069,9206, ,314,0.143991,0.123991,72,1090.0, , ,True,0,0,0,0,0,0,48110,2,3,0,0,goalPredicateCount,900
logistics_easy,p01.pddl,greedyWalker, ,success,14516,1s_easy,32.0,1,0,430,107,16226, ,32,0.2195445,0.0199984,559,1196.0, , ,True,0,0,0,1,103,523,9960,15,15,5,4,goalPredicateCount,900
logistics_easy,p02.pddl,greedyWalker, ,success,19364,1s_easy,53.0,1,0,1618,404,79921, ,53,0.425999,0.119996,1206,1382.0, , ,True,0,0,0,0,66,367,7328,16,16,5,5,goalPredicateCount,900
